,Protocollo,Longitude,Latitude,NaturaIncidente,DataOraIncidente,CondizioneAtmosferica,Municipio
1555,4744655,12.4894,41.9099,C5,2020-01-20,Sereno,Municipio II
1556,4744661,12.5039,41.915,C7,2020-01-10,Sereno,Municipio II
1557,4744730,12.5031,41.8903,C4,2020-01-20,Sereno,Municipio I
1558,4744730,12.5031,41.8903,C4,2020-01-20,Sereno,Municipio I
1559,4744739,12.6337,41.8692,C3,2020-01-20,Sereno,Municipio VI
1560,4744739,12.6337,41.8692,C3,2020-01-20,Sereno,Municipio VI
1561,4744776,12.5438,41.8783,C8,2020-01-20,Sereno,Municipio V
1562,4744776,12.5438,41.8783,C8,2020-01-20,Sereno,Municipio V
1563,4744821,12.5306,41.8662,C8,2020-01-20,Sereno,Municipio VII
1564,4744821,12.5306,41.8662,C8,2020-01-20,Sereno,Municipio VII
1565,4744844,12.482,41.9418,C4,2020-01-20,Sereno,Municipio XV
1566,4744844,12.482,41.9418,C4,2020-01-20,Sereno,Municipio XV
1567,4744844,12.482,41.9418,C4,2020-01-20,Sereno,Municipio XV
1568,4744890,12.5054,41.9062,C2,2020-01-20,Sereno,Municipio I
1569,4744890,12.5054,41.9062,C2,2020-01-20,Sereno,Municipio I
1570,4744892,12.5268,41.8778,C1,2020-01-20,Nuvoloso,Municipio VII
1571,4744892,12.5268,41.8778,C1,2020-01-20,Nuvoloso,Municipio VII
1572,4744921,12.5803,41.913,C5,2020-01-10,Sereno,Municipio IV
1573,4745035,12.4368,41.7775,,2020-01-20,Sereno,Municipio IX
1574,4745035,12.4368,41.7775,,2020-01-20,Sereno,Municipio IX
1575,4745035,12.4368,41.7775,,2020-01-20,Sereno,Municipio IX
1576,4745187,12.44,41.7842,C3,2020-01-20,Sereno,Municipio IX
1577,4745187,12.44,41.7842,C3,2020-01-20,Sereno,Municipio IX
1578,4745192,12.425,41.924,C4,2020-01-20,Sereno,Municipio XIV
1579,4745192,12.425,41.924,C4,2020-01-20,Sereno,Municipio XIV
1580,4745192,12.425,41.924,C4,2020-01-20,Sereno,Municipio XIV
1581,4745224,12.4143,41.9143,C5,2020-01-20,Sereno,Municipio XIV
1582,4745224,12.4143,41.9143,C5,2020-01-20,Sereno,Municipio XIV
1583,4745224,12.4143,41.9143,C5,2020-01-20,Sereno,Municipio XIV
1584,4745263,12.5272,41.871,C4,2020-01-20,Nuvoloso,Municipio VII
1585,4745263,12.5272,41.871,C4,2020-01-20,Nuvoloso,Municipio VII
1586,4745263,12.5272,41.871,C4,2020-01-20,Nuvoloso,Municipio VII
1587,4745263,12.5272,41.871,C4,2020-01-20,Nuvoloso,Municipio VII
1588,4745263,12.5272,41.871,C4,2020-01-20,Nuvoloso,Municipio VII
1589,4745263,12.5272,41.871,C4,2020-01-20,Nuvoloso,Municipio VII
1590,4745325,12.4238,41.9395,C8,2020-01-20,Sereno,Municipio XIV
1591,4745325,12.4238,41.9395,C8,2020-01-20,Sereno,Municipio XIV
1592,4745416,12.2969,41.7231,C8,2020-01-20,Sereno,Municipio X
1593,4745416,12.2969,41.7231,C8,2020-01-20,Sereno,Municipio X
1594,4745450,,,C5,2020-01-20,Sereno,
1595,4745711,12.6751,41.8659,C2,2020-01-20,Sereno,Municipio VI
1596,4745711,12.6751,41.8659,C2,2020-01-20,Sereno,Municipio VI
1597,4745721,12.6564,41.8709,C4,2020-01-20,Sereno,Municipio VI
1598,4745721,12.6564,41.8709,C4,2020-01-20,Sereno,Municipio VI
1599,4745721,12.6564,41.8709,C4,2020-01-20,Sereno,Municipio VI
1600,4745726,12.6165,41.8793,C2,2020-01-20,Sereno,Municipio VI
1601,4745726,12.6165,41.8793,C2,2020-01-20,Sereno,Municipio VI
1602,4745726,12.6165,41.8793,C2,2020-01-20,Sereno,Municipio VI
1603,4745729,12.6155,41.8933,C4,2020-01-20,Sereno,Municipio VI
1604,4745729,12.6155,41.8933,C4,2020-01-20,Sereno,Municipio VI
1605,4745729,12.6155,41.8933,C4,2020-01-20,Sereno,Municipio VI
1606,4745729,12.6155,41.8933,C4,2020-01-20,Sereno,Municipio VI
1607,4745729,12.6155,41.8933,C4,2020-01-20,Sereno,Municipio VI
1608,4745731,12.6385,41.8669,C8,2020-01-20,Sereno,Municipio VI
1609,4745731,12.6385,41.8669,C8,2020-01-20,Sereno,Municipio VI
1610,4745731,12.6385,41.8669,C8,2020-01-20,Sereno,Municipio VI
1611,4745754,12.4945,41.8307,C4,2020-01-20,Sereno,Municipio VIII
1612,4745754,12.4945,41.8307,C4,2020-01-20,Sereno,Municipio VIII
1613,4745760,12.4767,41.8457,C2,2020-01-20,Sereno,Municipio IX
1614,4745760,12.4767,41.8457,C2,2020-01-20,Sereno,Municipio IX
1615,4745760,12.4767,41.8457,C2,2020-01-20,Sereno,Municipio IX
1616,4745760,12.4767,41.8457,C2,2020-01-20,Sereno,Municipio IX
1617,4745764,12.4332,41.7862,C8,2020-01-20,Sereno,Municipio IX
1618,4745764,12.4332,41.7862,C8,2020-01-20,Sereno,Municipio IX
1619,4745766,12.4789,41.8719,C8,2020-01-20,Sereno,Municipio VIII
1620,4745766,12.4789,41.8719,C8,2020-01-20,Sereno,Municipio VIII
1621,4745769,12.4536,41.8089,C2,2020-01-20,Sereno,Municipio IX
1622,4745769,12.4536,41.8089,C2,2020-01-20,Sereno,Municipio IX
1623,4745775,12.4699,41.8231,C8,2020-01-20,Sereno,Municipio IX
1624,4745775,12.4699,41.8231,C8,2020-01-20,Sereno,Municipio IX
1625,4745775,12.4699,41.8231,C8,2020-01-20,Sereno,Municipio IX
1626,4745775,12.4699,41.8231,C8,2020-01-20,Sereno,Municipio IX
1627,4745782,12.471,41.8584,C2,2020-01-20,Sereno,Municipio VIII
1628,4745782,12.471,41.8584,C2,2020-01-20,Sereno,Municipio VIII
1629,4745782,12.471,41.8584,C2,2020-01-20,Sereno,Municipio VIII
1630,4745784,12.5876,41.8487,,2020-01-20,Sereno,Municipio VII
1631,4745784,12.5876,41.8487,,2020-01-20,Sereno,Municipio VII
1632,4745784,12.5876,41.8487,,2020-01-20,Sereno,Municipio VII
1633,4745799,12.4798,41.8708,C2,2020-01-20,Sereno,Municipio VIII
1634,4745799,12.4798,41.8708,C2,2020-01-20,Sereno,Municipio VIII
1635,4745799,12.4798,41.8708,C2,2020-01-20,Sereno,Municipio VIII
1636,4745825,12.4716,41.9095,C2,2020-01-20,Sereno,Municipio I
1637,4745825,12.4716,41.9095,C2,2020-01-20,Sereno,Municipio I
1638,4745825,12.4716,41.9095,C2,2020-01-20,Sereno,Municipio I
1639,4745825,12.4716,41.9095,C2,2020-01-20,Sereno,Municipio I
1640,4745828,12.5599,41.8262,C8,2020-01-20,Sereno,Municipio VIII
1641,4745828,12.5599,41.8262,C8,2020-01-20,Sereno,Municipio VIII
1642,4745835,12.5902,41.8525,C2,2020-01-20,Sereno,Municipio VII
1643,4745835,12.5902,41.8525,C2,2020-01-20,Sereno,Municipio VII
1644,4745835,12.5902,41.8525,C2,2020-01-20,Sereno,Municipio VII
1645,4745852,12.4347,41.8965,C3,2020-01-20,Sereno,Municipio XIII
1646,4745852,12.4347,41.8965,C3,2020-01-20,Sereno,Municipio XIII
1647,4745852,12.4347,41.8965,C3,2020-01-20,Sereno,Municipio XIII
1648,4746005,12.4718,41.9419,C7,2020-01-20,Sereno,Municipio XV
1649,4746085,12.4739,41.9095,C4,2020-01-20,Sereno,Municipio I
1650,4746085,12.4739,41.9095,C4,2020-01-20,Sereno,Municipio I
1651,4746085,12.4739,41.9095,C4,2020-01-20,Sereno,Municipio I
1652,4746085,12.4739,41.9095,C4,2020-01-20,Sereno,Municipio I
1653,4746256,12.4941,41.988,C3,2020-01-20,Sereno,Municipio XV
1654,4746256,12.4941,41.988,C3,2020-01-20,Sereno,Municipio XV
1655,4746297,12.4556,41.9578,C1,2020-01-20,Sereno,Municipio XV
1656,4746297,12.4556,41.9578,C1,2020-01-20,Sereno,Municipio XV
1657,4746329,12.4021,41.859,C7,2020-01-20,Sereno,Municipio XI
1658,4746329,12.4021,41.859,C7,2020-01-20,Sereno,Municipio XI
1659,4746364,12.5363,41.9674,C2,2020-01-20,Sereno,Municipio III
1660,4746364,12.5363,41.9674,C2,2020-01-20,Sereno,Municipio III
1661,4746391,12.5354,41.9658,C2,2020-01-20,Sereno,Municipio III
1662,4746391,12.5354,41.9658,C2,2020-01-20,Sereno,Municipio III
1663,4746412,12.5172,41.9689,C4,2020-01-20,Sereno,Municipio III
1664,4746412,12.5172,41.9689,C4,2020-01-20,Sereno,Municipio III
1665,4746468,12.5215,41.944,C1,2020-01-20,Sereno,Municipio III
1666,4746468,12.5215,41.944,C1,2020-01-20,Sereno,Municipio III
1667,4746502,12.5133,41.9446,C2,2020-01-20,Sereno,Municipio III
1668,4746502,12.5133,41.9446,C2,2020-01-20,Sereno,Municipio III
1669,4746553,12.5369,41.95,C1,2020-01-20,Sereno,Municipio III
1670,4746553,12.5369,41.95,C1,2020-01-20,Sereno,Municipio III
1671,4746588,12.5353,41.9315,C8,2020-01-20,Sereno,Municipio III
1672,4746588,12.5353,41.9315,C8,2020-01-20,Sereno,Municipio III
1673,4746588,12.5353,41.9315,C8,2020-01-20,Sereno,Municipio III
1674,4746602,12.3609,41.7836,,2020-01-20,Sereno,Municipio X
1675,4746602,12.3609,41.7836,,2020-01-20,Sereno,Municipio X
1676,4746602,12.3609,41.7836,,2020-01-20,Sereno,Municipio X
1677,4746602,12.3609,41.7836,,2020-01-20,Sereno,Municipio X
1678,4746602,12.3609,41.7836,,2020-01-20,Sereno,Municipio X
1679,4746602,12.3609,41.7836,,2020-01-20,Sereno,Municipio X
1680,4746602,12.3609,41.7836,,2020-01-20,Sereno,Municipio X
1681,4746602,12.3609,41.7836,,2020-01-20,Sereno,Municipio X
1682,4746606,12.2732,41.7321,C8,2020-01-20,Sereno,Municipio X
1683,4746606,12.2732,41.7321,C8,2020-01-20,Sereno,Municipio X
1684,4746607,12.2731,41.7396,C2,2020-01-20,Sereno,Municipio X
1685,4746607,12.2731,41.7396,C2,2020-01-20,Sereno,Municipio X
1686,4746611,12.2514,41.7387,C8,2020-01-20,,Municipio X
1687,4746611,12.2514,41.7387,C8,2020-01-20,,Municipio X
1688,4746615,12.3774,41.7832,C4,2020-01-20,Sereno,Municipio X
1689,4746615,12.3774,41.7832,C4,2020-01-20,Sereno,Municipio X
1690,4746615,12.3774,41.7832,C4,2020-01-20,Sereno,Municipio X
1691,4746615,12.3774,41.7832,C4,2020-01-20,Sereno,Municipio X
1692,4746615,12.3774,41.7832,C4,2020-01-20,Sereno,Municipio X
1693,4746617,12.33,41.781,C8,2020-01-20,Sereno,Municipio X
1694,4746617,12.33,41.781,C8,2020-01-20,Sereno,Municipio X
1695,4746617,12.33,41.781,C8,2020-01-20,Sereno,Municipio X
1696,4746625,12.4695,41.9161,C3,2020-01-20,Sereno,Municipio I
1697,4746625,12.4695,41.9161,C3,2020-01-20,Sereno,Municipio I
1698,4747017,12.6253,41.9,,2020-01-20,Sereno,Municipio VI
1699,4747018,12.6622,41.9073,C2,2020-01-20,Sereno,Municipio VI
1700,4747018,12.6622,41.9073,C2,2020-01-20,Sereno,Municipio VI
1701,4747018,12.6622,41.9073,C2,2020-01-20,Sereno,Municipio VI
1702,4747018,12.6622,41.9073,C2,2020-01-20,Sereno,Municipio VI
1703,4747018,12.6622,41.9073,C2,2020-01-20,Sereno,Municipio VI
1704,4747019,12.7014,41.8951,C2,2020-01-20,Sereno,Municipio VI
1705,4747019,12.7014,41.8951,C2,2020-01-20,Sereno,Municipio VI
1706,4747019,12.7014,41.8951,C2,2020-01-20,Sereno,Municipio VI
1707,4747020,12.6315,41.8676,C2,2020-01-20,Sereno,Municipio VI
1708,4747020,12.6315,41.8676,C2,2020-01-20,Sereno,Municipio VI
1709,4747021,12.7229,41.9224,C8,2020-01-20,Sereno,Municipio VI
1710,4747021,12.7229,41.9224,C8,2020-01-20,Sereno,Municipio VI
1711,4747022,12.6693,41.8662,C8,2020-01-20,Sereno,Municipio VI
1712,4747022,12.6693,41.8662,C8,2020-01-20,Sereno,Municipio VI
1713,4747022,12.6693,41.8662,C8,2020-01-20,Sereno,Municipio VI
1714,4747022,12.6693,41.8662,C8,2020-01-20,Sereno,Municipio VI
1715,4747160,12.4076,41.7914,C2,2020-01-20,Sereno,Municipio IX
1716,4747160,12.4076,41.7914,C2,2020-01-20,Sereno,Municipio IX
1717,4747184,12.4383,41.8945,C4,2020-01-10,Sereno,Municipio XIII
1718,4747184,12.4383,41.8945,C4,2020-01-10,Sereno,Municipio XIII
1719,4747184,12.4383,41.8945,C4,2020-01-10,Sereno,Municipio XIII
1720,4747192,12.2792,41.738,C2,2020-01-20,Sereno,Municipio X
1721,4747192,12.2792,41.738,C2,2020-01-20,Sereno,Municipio X
1722,4747192,12.2792,41.738,C2,2020-01-20,Sereno,Municipio X
1723,4747194,12.3365,41.7746,C2,2020-01-20,Sereno,Municipio X
1724,4747194,12.3365,41.7746,C2,2020-01-20,Sereno,Municipio X
1725,4747196,12.2715,41.7339,C8,2020-01-20,Sereno,Municipio X
1726,4747196,12.2715,41.7339,C8,2020-01-20,Sereno,Municipio X
1727,4747196,12.2715,41.7339,C8,2020-01-20,Sereno,Municipio X
1730,4747218,12.3847,41.9149,C8,2020-01-20,Sereno,Municipio XIII
1731,4747218,12.3847,41.9149,C8,2020-01-20,Sereno,Municipio XIII
1732,4747218,12.3847,41.9149,C8,2020-01-20,Sereno,Municipio XIII
1733,4747234,12.4363,41.8999,C2,2020-01-20,Sereno,Municipio XIII
1734,4747234,12.4363,41.8999,C2,2020-01-20,Sereno,Municipio XIII
1735,4747248,12.4167,41.8948,C4,2020-01-20,Sereno,Municipio XIII
1736,4747248,12.4167,41.8948,C4,2020-01-20,Sereno,Municipio XIII
1737,4747277,12.4259,41.9028,C2,2020-01-20,Sereno,Municipio XIII
1738,4747277,12.4259,41.9028,C2,2020-01-20,Sereno,Municipio XIII
1739,4747291,12.3847,41.9149,C2,2020-01-20,Sereno,Municipio XIII
1740,4747291,12.3847,41.9149,C2,2020-01-20,Sereno,Municipio XIII
1741,4747291,12.3847,41.9149,C2,2020-01-20,Sereno,Municipio XIII
1742,4747291,12.3847,41.9149,C2,2020-01-20,Sereno,Municipio XIII
1743,4747419,12.4575,41.9574,C4,2020-01-20,Sereno,Municipio XV
1744,4747419,12.4575,41.9574,C4,2020-01-20,Sereno,Municipio XV
1745,4747419,12.4575,41.9574,C4,2020-01-20,Sereno,Municipio XV
1746,4747419,12.4575,41.9574,C4,2020-01-20,Sereno,Municipio XV
1747,4747419,12.4575,41.9574,C4,2020-01-20,Sereno,Municipio XV
1748,4747426,12.5043,41.9251,C8,2020-01-20,Sereno,Municipio II
1749,4747426,12.5043,41.9251,C8,2020-01-20,Sereno,Municipio II
1750,4747426,12.5043,41.9251,C8,2020-01-20,Sereno,Municipio II
1751,4747434,12.4741,41.9432,,2020-01-20,Sereno,Municipio XV
1752,4747434,12.4741,41.9432,,2020-01-20,Sereno,Municipio XV
1753,4747434,12.4741,41.9432,,2020-01-20,Sereno,Municipio XV
1754,4747437,12.3768,42.0392,C4,2020-01-20,Sereno,Municipio XV
1755,4747437,12.3768,42.0392,C4,2020-01-20,Sereno,Municipio XV
1756,4747437,12.3768,42.0392,C4,2020-01-20,Sereno,Municipio XV
1757,4747458,12.4375,41.9688,C8,2020-01-20,Sereno,Municipio XV
1758,4747458,12.4375,41.9688,C8,2020-01-20,Sereno,Municipio XV
1759,4747461,12.461,41.9662,C8,2020-01-20,Sereno,Municipio XV
1760,4747461,12.461,41.9662,C8,2020-01-20,Sereno,Municipio XV
1761,4747463,12.3768,42.0392,C8,2020-01-20,Sereno,Municipio XV
1762,4747463,12.3768,42.0392,C8,2020-01-20,Sereno,Municipio XV
1763,4747465,12.4561,41.8607,C3,2020-01-20,Sereno,Municipio XI
1764,4747465,12.4561,41.8607,C3,2020-01-20,Sereno,Municipio XI
1765,4747466,12.5861,41.8523,C2,2020-01-20,Sereno,Municipio VII
1766,4747466,12.5861,41.8523,C2,2020-01-20,Sereno,Municipio VII
1767,4747471,12.552,41.8623,C3,2020-01-20,Sereno,Municipio VII
1768,4747471,12.552,41.8623,C3,2020-01-20,Sereno,Municipio VII
1769,4747482,12.5864,41.8512,C4,2020-01-20,Sereno,Municipio VII
1770,4747482,12.5864,41.8512,C4,2020-01-20,Sereno,Municipio VII
1771,4747482,12.5864,41.8512,C4,2020-01-20,Sereno,Municipio VII
1772,4747482,12.5864,41.8512,C4,2020-01-20,Sereno,Municipio VII
1773,4747538,12.4522,41.7941,C4,2020-01-20,Sereno,Municipio IX
1774,4747538,12.4522,41.7941,C4,2020-01-20,Sereno,Municipio IX
1775,4747538,12.4522,41.7941,C4,2020-01-20,Sereno,Municipio IX
1776,4747538,12.4522,41.7941,C4,2020-01-20,Sereno,Municipio IX
1777,4747538,12.4522,41.7941,C4,2020-01-20,Sereno,Municipio IX
1778,4747538,12.4522,41.7941,C4,2020-01-20,Sereno,Municipio IX
1779,4747544,12.4784,41.7685,C2,2020-01-20,Sereno,Municipio IX
1780,4747544,12.4784,41.7685,C2,2020-01-20,Sereno,Municipio IX
1781,4747544,12.4784,41.7685,C2,2020-01-20,Sereno,Municipio IX
1782,4747544,12.4784,41.7685,C2,2020-01-20,Sereno,Municipio IX
1783,4747552,12.5349,41.7935,C5,2020-01-20,Sereno,Municipio IX
1784,4747553,12.5066,41.776,C8,2020-01-20,Sereno,Municipio IX
1785,4747553,12.5066,41.776,C8,2020-01-20,Sereno,Municipio IX
1786,4747553,12.5066,41.776,C8,2020-01-20,Sereno,Municipio IX
1787,4747564,12.4715,41.8227,C2,2020-01-20,Sereno,Municipio IX
1788,4747564,12.4715,41.8227,C2,2020-01-20,Sereno,Municipio IX
1789,4747566,12.4308,41.7971,C2,2020-01-20,Sereno,Municipio IX
1790,4747566,12.4308,41.7971,C2,2020-01-20,Sereno,Municipio IX
1791,4747566,12.4308,41.7971,C2,2020-01-20,Sereno,Municipio IX
1792,4747714,12.4906,41.9365,C2,2020-01-20,Sereno,Municipio II
1793,4747714,12.4906,41.9365,C2,2020-01-20,Sereno,Municipio II
1794,4747741,12.4954,41.9314,C4,2020-01-20,Sereno,Municipio II
1795,4747741,12.4954,41.9314,C4,2020-01-20,Sereno,Municipio II
1796,4747745,12.493,41.9249,C2,2020-01-20,Sereno,Municipio II
1797,4747745,12.493,41.9249,C2,2020-01-20,Sereno,Municipio II
1798,4747745,12.493,41.9249,C2,2020-01-20,Sereno,Municipio II
1799,4747748,12.5697,41.8558,C5,2020-01-20,Sereno,Municipio VII
1800,4747754,12.5902,41.8379,C2,2020-01-20,Sereno,Municipio VII
1801,4747754,12.5902,41.8379,C2,2020-01-20,Sereno,Municipio VII
1802,4747754,12.5902,41.8379,C2,2020-01-20,Sereno,Municipio VII
1803,4747760,12.4957,41.9215,C8,2020-01-20,Sereno,Municipio II
1804,4747760,12.4957,41.9215,C8,2020-01-20,Sereno,Municipio II
1805,4747760,12.4957,41.9215,C8,2020-01-20,Sereno,Municipio II
1806,4747772,12.4899,41.9329,C5,2020-01-20,Sereno,Municipio II
1807,4747780,12.4973,41.9403,C4,2020-01-20,Sereno,Municipio II
1808,4747780,12.4973,41.9403,C4,2020-01-20,Sereno,Municipio II
1809,4747780,12.4973,41.9403,C4,2020-01-20,Sereno,Municipio II
1810,4747886,12.5599,41.8262,C2,2020-01-20,Sereno,Municipio VIII
1811,4747886,12.5599,41.8262,C2,2020-01-20,Sereno,Municipio VIII
1812,4747886,12.5599,41.8262,C2,2020-01-20,Sereno,Municipio VIII
1813,4747891,12.5214,41.8869,C8,2020-01-20,Sereno,Municipio VII
1814,4747891,12.5214,41.8869,C8,2020-01-20,Sereno,Municipio VII
1815,4747891,12.5214,41.8869,C8,2020-01-20,Sereno,Municipio VII
1816,4747891,12.5214,41.8869,C8,2020-01-20,Sereno,Municipio VII
1817,4747891,12.5214,41.8869,C8,2020-01-20,Sereno,Municipio VII
1818,4747891,12.5214,41.8869,C8,2020-01-20,Sereno,Municipio VII
1819,4747892,,,C4,2020-01-20,,
1820,4747892,,,C4,2020-01-20,,
1821,4747892,,,C4,2020-01-20,,
1822,4747892,,,C4,2020-01-20,,
1823,4747892,,,C4,2020-01-20,,
1824,4747896,12.5404,41.8715,C2,2020-01-20,Sereno,Municipio V
1825,4747896,12.5404,41.8715,C2,2020-01-20,Sereno,Municipio V
1826,4747896,12.5404,41.8715,C2,2020-01-20,Sereno,Municipio V
1827,4747896,12.5404,41.8715,C2,2020-01-20,Sereno,Municipio V
1828,4747961,12.6164,41.8695,C5,2020-01-20,Sereno,Municipio VI
1829,4747962,12.6155,41.8933,C5,2020-01-20,Sereno,Municipio VI
1830,4747963,12.647,41.8432,C2,2020-01-20,Sereno,Municipio VI
1831,4747963,12.647,41.8432,C2,2020-01-20,Sereno,Municipio VI
1832,4747963,12.647,41.8432,C2,2020-01-20,Sereno,Municipio VI
1833,4747963,12.647,41.8432,C2,2020-01-20,Sereno,Municipio VI
1834,4747964,12.7264,41.9181,C8,2020-01-20,Sereno,Municipio VI
1835,4747964,12.7264,41.9181,C8,2020-01-20,Sereno,Municipio VI
1836,4747964,12.7264,41.9181,C8,2020-01-20,Sereno,Municipio VI
1837,4748118,12.2824,41.7373,C1,2020-01-20,Sereno,Municipio X
1838,4748118,12.2824,41.7373,C1,2020-01-20,Sereno,Municipio X
1839,4748125,12.4921,41.8533,C8,2020-01-20,Sereno,Municipio VIII
1840,4748125,12.4921,41.8533,C8,2020-01-20,Sereno,Municipio VIII
1841,4748143,12.5815,41.9367,C4,2020-01-20,Sereno,Municipio IV
1842,4748143,12.5815,41.9367,C4,2020-01-20,Sereno,Municipio IV
1843,4748143,12.5815,41.9367,C4,2020-01-20,Sereno,Municipio IV
1844,4748148,12.4805,41.8298,C5,2020-01-20,Sereno,Municipio VIII
1845,4748159,12.5435,41.9132,C2,2020-01-20,Sereno,Municipio IV
1846,4748159,12.5435,41.9132,C2,2020-01-20,Sereno,Municipio IV
1847,4748160,12.4804,41.8727,C1,2020-01-20,Sereno,Municipio VIII
1848,4748160,12.4804,41.8727,C1,2020-01-20,Sereno,Municipio VIII
1849,4748165,12.3822,41.907,C4,2020-01-20,Sereno,Municipio XIII
1850,4748165,12.3822,41.907,C4,2020-01-20,Sereno,Municipio XIII
1851,4748165,12.3822,41.907,C4,2020-01-20,Sereno,Municipio XIII
1852,4748165,12.3822,41.907,C4,2020-01-20,Sereno,Municipio XIII
1853,4748165,12.3822,41.907,C4,2020-01-20,Sereno,Municipio XIII
1854,4748165,12.3822,41.907,C4,2020-01-20,Sereno,Municipio XIII
1855,4748165,12.3822,41.907,C4,2020-01-20,Sereno,Municipio XIII
1856,4748168,12.4325,41.9349,C1,2020-01-20,Sereno,Municipio XIV
1857,4748168,12.4325,41.9349,C1,2020-01-20,Sereno,Municipio XIV
1858,4748168,12.4325,41.9349,C1,2020-01-20,Sereno,Municipio XIV
1859,4748170,12.4861,41.8705,C8,2020-01-20,Sereno,Municipio VIII
1860,4748170,12.4861,41.8705,C8,2020-01-20,Sereno,Municipio VIII
1861,4748170,12.4861,41.8705,C8,2020-01-20,Sereno,Municipio VIII
1862,4748172,12.6078,41.8463,C1,2020-01-20,Sereno,Municipio VII
1863,4748172,12.6078,41.8463,C1,2020-01-20,Sereno,Municipio VII
1864,4748173,12.4982,41.9192,C2,2020-01-20,Sereno,Municipio II
1865,4748173,12.4982,41.9192,C2,2020-01-20,Sereno,Municipio II
1866,4748173,12.4982,41.9192,C2,2020-01-20,Sereno,Municipio II
1867,4748174,12.5301,41.9155,C4,2020-01-20,Sereno,Municipio IV
1868,4748174,12.5301,41.9155,C4,2020-01-20,Sereno,Municipio IV
1869,4748174,12.5301,41.9155,C4,2020-01-20,Sereno,Municipio IV
1870,4748174,12.5301,41.9155,C4,2020-01-20,Sereno,Municipio IV
1871,4748174,12.5301,41.9155,C4,2020-01-20,Sereno,Municipio IV
1872,4748177,12.4974,41.9112,C2,2020-01-20,Sereno,Municipio II
1873,4748177,12.4974,41.9112,C2,2020-01-20,Sereno,Municipio II
1874,4748179,12.2531,41.7381,C2,2020-01-20,Sereno,Municipio X
1875,4748179,12.2531,41.7381,C2,2020-01-20,Sereno,Municipio X
1876,4748179,12.2531,41.7381,C2,2020-01-20,Sereno,Municipio X
1877,4748184,12.4861,41.8705,C3,2020-01-20,Sereno,Municipio VIII
1878,4748184,12.4861,41.8705,C3,2020-01-20,Sereno,Municipio VIII
1879,4748190,12.4861,41.8705,C3,2020-01-20,Sereno,Municipio VIII
1880,4748190,12.4861,41.8705,C3,2020-01-20,Sereno,Municipio VIII
1881,4748193,12.5426,41.9241,C1,2020-01-20,Sereno,Municipio IV
1882,4748193,12.5426,41.9241,C1,2020-01-20,Sereno,Municipio IV
1883,4748193,12.5426,41.9241,C1,2020-01-20,Sereno,Municipio IV
1884,4748197,12.4993,41.9003,C4,2020-01-20,Sereno,Municipio I
1885,4748197,12.4993,41.9003,C4,2020-01-20,Sereno,Municipio I
1886,4748199,12.5546,41.947,C2,2020-01-20,Sereno,Municipio III
1887,4748199,12.5546,41.947,C2,2020-01-20,Sereno,Municipio III
1888,4748206,12.4587,41.8491,C8,2020-01-20,Sereno,Municipio XI
1889,4748206,12.4587,41.8491,C8,2020-01-20,Sereno,Municipio XI
1890,4748207,12.4224,41.9419,C8,2020-01-20,Sereno,Municipio XIV
1891,4748207,12.4224,41.9419,C8,2020-01-20,Sereno,Municipio XIV
1892,4748207,12.4224,41.9419,C8,2020-01-20,Sereno,Municipio XIV
1893,4748207,12.4224,41.9419,C8,2020-01-20,Sereno,Municipio XIV
1894,4748209,12.6066,41.8938,C8,2020-01-20,Sereno,Municipio V
1895,4748209,12.6066,41.8938,C8,2020-01-20,Sereno,Municipio V
1896,4748209,12.6066,41.8938,C8,2020-01-20,Sereno,Municipio V
1897,4748209,12.6066,41.8938,C8,2020-01-20,Sereno,Municipio V
1898,4748211,12.4563,41.9174,C8,2020-01-20,Sereno,Municipio I
1899,4748211,12.4563,41.9174,C8,2020-01-20,Sereno,Municipio I
1900,4748212,12.4815,41.8624,C1,2020-01-20,Sereno,Municipio VIII
1901,4748212,12.4815,41.8624,C1,2020-01-20,Sereno,Municipio VIII
1902,4748213,12.6673,41.962,C5,2020-01-20,Sereno,
1903,4748213,12.6673,41.962,C5,2020-01-20,Sereno,
1904,4748217,12.4718,41.9419,C2,2020-01-20,Sereno,Municipio XV
1905,4748217,12.4718,41.9419,C2,2020-01-20,Sereno,Municipio XV
1906,4748217,12.4718,41.9419,C2,2020-01-20,Sereno,Municipio XV
1907,4748226,12.4173,41.929,C2,2020-01-20,Sereno,Municipio XIV
1908,4748226,12.4173,41.929,C2,2020-01-20,Sereno,Municipio XIV
1909,4748226,12.4173,41.929,C2,2020-01-20,Sereno,Municipio XIV
1910,4748226,12.4173,41.929,C2,2020-01-20,Sereno,Municipio XIV
1911,4748227,12.5695,41.8739,C5,2020-01-20,Sereno,Municipio V
1912,4748227,12.5695,41.8739,C5,2020-01-20,Sereno,Municipio V
