,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,DataOraIncidente,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni
9127,Autovettura,0,0,3,0,0.0,"41,73644","12,26379",2019-06-08 01:50:00,1,1,1
9126,Autovettura,0,0,3,0,0.0,"41,73644","12,26379",2019-06-08 01:50:00,1,1,1
9125,Motociclo,1,0,1,0,0.0,"41,89784","12,47329",2019-06-07 14:35:00,1,1,0
9124,Autovettura,1,0,1,0,0.0,"41,89784","12,47329",2019-06-07 14:35:00,1,1,0
9123,Autovettura,2,0,2,0,0.0,"41,76655","12,31523",2019-06-07 18:15:00,1,2,0
9122,Autovettura,2,0,2,0,0.0,"41,76655","12,31523",2019-06-07 18:15:00,1,2,0
8972,Autovettura,2,0,1,0,0.0,"41,91861","12,53839",2019-06-06 23:00:00,1,1,0
9121,Autovettura,2,0,2,0,0.0,"41,76655","12,31523",2019-06-07 18:15:00,1,2,0
9119,Autovettura,0,0,4,0,0.0,"41,8796","12,49567",2019-06-07 14:35:00,1,3,0
9118,Autovettura,0,0,4,0,0.0,"41,8796","12,49567",2019-06-07 14:35:00,1,3,1
9117,Autovettura,0,0,4,0,0.0,"41,8796","12,49567",2019-06-07 14:35:00,1,3,1
9116,Autovettura,0,0,4,0,0.0,"41,8796","12,49567",2019-06-07 14:35:00,1,3,0
9115,Autovettura,0,0,3,0,0.0,"41,92576","12,48742",2019-06-07 16:45:00,1,2,0
9114,Autovettura,0,0,3,0,0.0,"41,92576","12,48742",2019-06-07 16:45:00,1,2,0
9113,Autovettura,0,0,3,0,0.0,"41,92576","12,48742",2019-06-07 16:45:00,1,2,0
9112,Autocarro,1,0,1,0,0.0,"41,87857","12,47238",2019-06-07 13:10:00,1,2,0
9111,Autovettura,1,0,1,0,0.0,"41,87857","12,47238",2019-06-07 13:10:00,1,2,0
9110,Autovettura,0,0,1,0,0.0,"41,9372","12,46051",2019-06-07 11:10:00,1,2,0
9109,Autovettura,0,0,2,0,0.0,"41,91313","12,68833",2019-06-07 22:20:00,1,2,0
9120,Autovettura,2,0,2,0,0.0,"41,76655","12,31523",2019-06-07 18:15:00,1,2,1
9187,Autovettura,0,0,2,0,0.0,"41,85795","12,59469",2019-06-08 15:00:00,1,1,0
8971,Autovettura,0,0,4,0,0.0,"41,88728","12,54294",2019-06-06 23:50:00,1,2,1
8969,Autovettura,0,0,4,0,0.0,"41,88728","12,54294",2019-06-06 23:50:00,1,2,1
8832,Autovettura,2,0,1,0,0.0,"41,90349","12,5009",2019-06-06 14:15:00,1,3,0
8831,Motociclo,2,0,1,0,0.0,"41,90349","12,5009",2019-06-06 14:15:00,1,3,0
8830,Autovettura,2,0,1,0,0.0,"41,90349","12,5009",2019-06-06 14:15:00,1,3,0
8829,Autovettura,1,0,1,0,0.0,"41,8666","12,503",2019-06-06 13:10:00,1,3,0
8828,Autovettura,1,0,1,0,0.0,"41,8666","12,503",2019-06-06 13:10:00,1,3,1
8827,Autovettura,0,0,2,0,0.0,"41,86108","12,62757",2019-06-06 12:00:00,1,3,0
8826,Autovettura,0,0,2,0,0.0,"41,86108","12,62757",2019-06-06 12:00:00,1,3,0
8825,Autovettura,0,0,1,0,0.0,"41,92714","12,67728",2019-06-06 19:00:00,1,1,1
8824,Autovettura,0,0,1,0,0.0,"41,92714","12,67728",2019-06-06 19:00:00,1,1,0
8823,Autovettura,2,0,0,0,0.0,"41,87894","12,61662",2019-06-06 14:00:00,1,2,1
8822,Autovettura,2,0,0,0,0.0,"41,87894","12,61662",2019-06-06 14:00:00,1,2,1
8821,Motociclo,2,0,1,0,0.0,"41,87186","12,62974",2019-06-06 13:00:00,1,2,0
8820,Motociclo,2,0,1,0,0.0,"41,87186","12,62974",2019-06-06 13:00:00,1,2,0
8819,Autovettura,2,0,1,0,0.0,"41,87186","12,62974",2019-06-06 13:00:00,1,2,0
8818,Motociclo,1,0,0,0,0.0,"41,85285","12,46452",2019-06-05 10:00:00,1,1,1
8817,Autovettura,2,0,1,0,0.0,"41,90713","12,68321",2019-06-06 19:20:00,1,2,0
8816,Autovettura,2,0,1,0,0.0,"41,90713","12,68321",2019-06-06 19:20:00,1,2,0
8815,Autovettura,2,0,1,0,0.0,"41,90713","12,68321",2019-06-06 19:20:00,1,2,0
8814,Autovettura,0,0,5,0,0.0,"41,87651","12,67241",2019-06-06 16:55:00,1,2,1
8813,Autovettura,0,0,5,0,0.0,"41,87651","12,67241",2019-06-06 16:55:00,1,2,1
8812,Autovettura,0,0,5,0,0.0,"41,87651","12,67241",2019-06-06 16:55:00,1,2,1
8811,Autovettura,0,0,5,0,0.0,"41,87651","12,67241",2019-06-06 16:55:00,1,2,1
8810,Autovettura,0,0,5,0,0.0,"41,87651","12,67241",2019-06-06 16:55:00,1,2,1
8833,Autovettura,1,0,2,0,0.0,"41,92207","12,41436",2019-06-06 08:30:00,1,1,1
8809,Autovettura,0,0,0,0,0.0,,,2019-06-06 18:20:00,1,1,1
8834,Autovettura,1,0,2,0,0.0,"41,92207","12,41436",2019-06-06 08:30:00,1,1,0
8836,Autocarro,0,0,2,0,0.0,"41,93879","12,47135",2019-06-06 08:30:00,1,2,1
8859,Autovettura,0,0,10,0,0.0,"41,80279","12,4188",2019-06-07 06:45:00,1,3,1
8858,Autovettura,0,0,10,0,0.0,"41,80279","12,4188",2019-06-07 06:45:00,1,3,0
8857,Autovettura,0,0,10,0,0.0,"41,80279","12,4188",2019-06-07 06:45:00,1,3,1
8856,Autovettura,0,0,10,0,0.0,"41,80279","12,4188",2019-06-07 06:45:00,1,3,0
8855,Autovettura,0,0,10,0,0.0,"41,80279","12,4188",2019-06-07 06:45:00,1,3,1
8854,Autovettura,0,0,2,0,0.0,"41,86288","12,47431",2019-06-06 14:25:00,1,1,0
8853,Autovettura,0,0,2,0,0.0,"41,86288","12,47431",2019-06-06 14:25:00,1,1,0
8852,Autovettura,1,0,1,1,0.0,"41,96829","12,54983",2019-06-06 14:20:00,1,2,0
8851,Autovettura,1,0,1,1,0.0,"41,96829","12,54983",2019-06-06 14:20:00,1,2,1
8850,Autovettura,1,0,1,1,0.0,"41,96829","12,54983",2019-06-06 14:20:00,1,2,1
8849,Autovettura,0,0,3,0,0.0,"41,91495","12,38466",2019-06-06 18:35:00,1,3,0
8848,Autovettura,0,0,3,0,0.0,"41,91495","12,38466",2019-06-06 18:35:00,1,3,0
8847,Autovettura,0,0,3,0,0.0,"41,91495","12,38466",2019-06-06 18:35:00,1,3,0
8846,Autovettura,1,0,1,0,0.0,"41,88666","12,5414",2019-06-06 13:25:00,1,1,0
8845,Autovettura,1,0,1,0,0.0,"41,88666","12,5414",2019-06-06 13:25:00,1,1,0
8844,Motociclo,2,0,0,0,0.0,"41,91974","12,44282",2019-06-06 08:20:00,1,2,0
8843,Autovettura,2,0,0,0,0.0,"41,91974","12,44282",2019-06-06 08:20:00,1,2,0
8842,Autovettura,0,0,1,0,0.0,"41,75074","12,3522",2019-06-07 00:45:00,1,1,1
8841,Autovettura,0,0,1,0,0.0,"41,75074","12,3522",2019-06-07 00:45:00,1,1,0
8840,Autovettura,0,0,3,0,0.0,"41,89782","12,43501",2019-06-06 12:50:00,1,1,0
8839,Autovettura,0,0,3,0,0.0,"41,89782","12,43501",2019-06-06 12:50:00,1,1,0
8838,Autovettura,0,0,3,0,0.0,"41,89782","12,43501",2019-06-06 12:50:00,1,1,0
8837,Motociclo,0,0,2,0,0.0,"41,93879","12,47135",2019-06-06 08:30:00,1,2,1
8835,Autovettura,1,0,2,0,0.0,"41,92207","12,41436",2019-06-06 08:30:00,1,1,0
8860,Autovettura,0,0,10,0,0.0,"41,80279","12,4188",2019-06-07 06:45:00,1,3,0
8808,Autovettura,0,0,0,0,0.0,,,2019-06-06 18:20:00,1,1,1
8806,Autovettura,0,0,3,0,0.0,"41,87685","12,52588",2019-06-06 22:45:00,1,1,0
8777,Autovettura,0,0,6,0,0.0,"41,81403","12,61711",2019-06-06 16:00:00,1,3,0
8776,Autovettura,7,0,2,0,0.0,"41,79992","12,42656",2019-06-06 08:06:00,1,3,1
8775,Autovettura,7,0,2,0,0.0,"41,79992","12,42656",2019-06-06 08:06:00,1,3,1
8774,Autovettura,7,0,2,0,0.0,"41,79992","12,42656",2019-06-06 08:06:00,1,3,1
8773,Autovettura,7,0,2,0,0.0,"41,79992","12,42656",2019-06-06 08:06:00,1,3,1
8772,Autovettura,7,0,2,0,0.0,"41,79992","12,42656",2019-06-06 08:06:00,1,3,1
8771,Autovettura,7,0,2,0,0.0,"41,79992","12,42656",2019-06-06 08:06:00,1,3,1
8770,Autovettura,7,0,2,0,0.0,"41,79992","12,42656",2019-06-06 08:06:00,1,3,1
8769,Autovettura,0,0,3,0,0.0,"41,77035","12,3042",2019-06-06 14:45:00,1,2,0
8768,Autovettura,0,0,3,0,0.0,"41,77035","12,3042",2019-06-06 14:45:00,1,2,0
8767,Autovettura,0,0,3,0,0.0,"41,77035","12,3042",2019-06-06 14:45:00,1,2,0
8766,Autovettura,0,0,3,0,0.0,"41,92116","12,52234",2019-06-05 08:10:00,1,3,0
8765,Autovettura,0,0,3,0,0.0,"41,92116","12,52234",2019-06-05 08:10:00,1,3,0
8764,Autovettura,0,0,3,0,0.0,"41,92116","12,52234",2019-06-05 08:10:00,1,3,0
8763,Autovettura,0,0,1,0,0.0,"41,91515","12,37833",2019-06-06 14:40:00,1,2,1
8762,Autovettura,0,0,3,0,0.0,"41,8119","12,46603",2019-06-05 20:15:00,1,1,0
8761,Autovettura,0,0,3,0,0.0,"41,8119","12,46603",2019-06-05 20:15:00,1,1,0
8760,Autovettura,0,0,3,0,0.0,"41,8119","12,46603",2019-06-05 20:15:00,1,1,0
8759,Autovettura,2,0,2,0,0.0,"41,70848","12,33009",2019-06-06 11:25:00,1,2,1
8758,Autovettura,2,0,2,0,0.0,"41,70848","12,33009",2019-06-06 11:25:00,1,2,1
8757,Autovettura,2,0,2,0,0.0,"41,70848","12,33009",2019-06-06 11:25:00,1,2,1
8756,Autovettura,2,0,2,0,0.0,"41,70848","12,33009",2019-06-06 11:25:00,1,2,1
8755,Autovettura,2,0,2,0,0.0,"41,70848","12,33009",2019-06-06 11:25:00,1,2,1
8778,Autovettura,0,0,6,0,0.0,"41,81403","12,61711",2019-06-06 16:00:00,1,3,0
8807,Autovettura,0,0,3,0,0.0,"41,87685","12,52588",2019-06-06 22:45:00,1,1,0
8779,Autovettura,0,0,6,0,0.0,"41,81403","12,61711",2019-06-06 16:00:00,1,3,0
8781,Autovettura,0,0,6,0,0.0,"41,81403","12,61711",2019-06-06 16:00:00,1,3,0
8805,Autovettura,0,0,3,0,0.0,"41,87685","12,52588",2019-06-06 22:45:00,1,1,0
8804,Autovettura,1,0,2,0,0.0,"41,86637","12,53065",2019-06-06 19:00:00,1,3,0
8803,Autovettura,1,0,2,0,0.0,"41,86637","12,53065",2019-06-06 19:00:00,1,3,0
8802,Autovettura,1,0,2,0,0.0,"41,86637","12,53065",2019-06-06 19:00:00,1,3,0
8801,Autovettura,0,1,4,0,0.0,"41,94215","12,38899",2019-06-06 17:15:00,1,3,1
8800,Autovettura,0,1,4,0,0.0,"41,94215","12,38899",2019-06-06 17:15:00,1,3,1
8799,Autovettura,0,1,4,0,0.0,"41,94215","12,38899",2019-06-06 17:15:00,1,3,1
8797,Autovettura,0,1,4,0,0.0,"41,94215","12,38899",2019-06-06 17:15:00,1,3,1
8796,Autovettura,1,0,0,0,0.0,"41,73303","12,30023",2019-06-06 12:00:00,1,1,1
8795,Autovettura,0,0,1,0,0.0,"41,75929","12,58264",2019-06-06 13:30:00,1,2,1
8794,Autovettura,0,0,1,0,0.0,"41,75929","12,58264",2019-06-06 13:30:00,1,2,0
8793,Autovettura,0,0,3,0,0.0,"41,81269","12,47372",2019-06-06 13:00:00,1,2,0
8792,Autovettura,0,0,3,0,0.0,"41,81269","12,47372",2019-06-06 13:00:00,1,2,0
8791,Autovettura,0,0,3,0,0.0,"41,81269","12,47372",2019-06-06 13:00:00,1,2,0
8790,Autocarro,0,0,2,0,0.0,"41,8081","12,47346",2019-06-06 12:50:00,1,2,0
8789,Autovettura,0,0,2,0,0.0,"41,8081","12,47346",2019-06-06 12:50:00,1,2,0
8788,Autovettura,1,0,1,0,0.0,"41,8611","12,46713",2019-06-06 13:15:00,1,2,0
8787,Autovettura,1,0,1,0,0.0,"41,8611","12,46713",2019-06-06 13:15:00,1,2,1
8786,Autovettura,0,0,4,0,0.0,"41,90883","12,46222",2019-06-06 02:40:00,1,1,1
8785,Autovettura,0,0,4,0,0.0,"41,90883","12,46222",2019-06-06 02:40:00,1,1,1
8784,Autovettura,0,0,4,0,0.0,"41,90883","12,46222",2019-06-06 02:40:00,1,1,1
8783,Autovettura,0,0,4,0,0.0,"41,90883","12,46222",2019-06-06 02:40:00,1,1,1
8782,Autovettura,0,0,6,0,0.0,"41,81403","12,61711",2019-06-06 16:00:00,1,3,0
8780,Autovettura,0,0,6,0,0.0,"41,81403","12,61711",2019-06-06 16:00:00,1,3,0
8861,Autovettura,0,0,10,0,0.0,"41,80279","12,4188",2019-06-07 06:45:00,1,3,0
8862,Autovettura,0,0,10,0,0.0,"41,80279","12,4188",2019-06-07 06:45:00,1,3,0
8863,Autovettura,0,0,10,0,0.0,"41,80279","12,4188",2019-06-07 06:45:00,1,3,0
8941,Autovettura,0,0,1,0,0.0,"41,90897","12,48089",2019-06-06 18:15:00,1,2,1
8940,Autovettura,0,0,2,0,0.0,"41,8198","12,45674",2019-06-07 09:50:00,1,1,0
8939,Autovettura,0,0,2,0,0.0,"41,8198","12,45674",2019-06-07 09:50:00,1,1,0
8938,Autovettura,1,0,2,0,0.0,"41,8928","12,45857",2019-06-07 09:40:00,1,1,1
8937,Autovettura,1,0,2,0,0.0,"41,8928","12,45857",2019-06-07 09:40:00,1,1,0
8936,Motociclo,1,0,2,0,0.0,"41,8928","12,45857",2019-06-07 09:40:00,1,1,0
8935,Autovettura,0,0,1,0,0.0,"41,83294","12,44644",2019-06-06 18:30:00,1,1,0
8934,Autovettura,0,0,1,0,0.0,"41,87961","12,50191",2019-06-07 08:00:00,1,1,1
8933,Autovettura,0,0,1,0,0.0,"41,87961","12,50191",2019-06-07 08:00:00,1,1,1
8932,Autovettura,0,0,2,0,0.0,"41,93772","12,61147",2019-06-06 17:40:00,1,2,0
8931,Autovettura,0,0,2,0,0.0,"41,93772","12,61147",2019-06-06 17:40:00,1,2,0
8930,Motociclo,0,0,1,0,0.0,"41,76354","12,31418",2019-06-07 08:00:00,1,2,0
8929,Autovettura,0,0,2,0,0.0,"41,85557","12,56913",2019-06-07 08:50:00,1,2,0
8928,Autovettura,0,0,2,0,0.0,"41,85557","12,56913",2019-06-07 08:50:00,1,2,0
8927,Autovettura,2,0,3,0,0.0,"41,9183","12,58949",2019-06-06 14:20:00,1,2,0
8926,Autovettura,2,0,3,0,0.0,"41,9183","12,58949",2019-06-06 14:20:00,1,2,0
8925,Autovettura,2,0,3,0,0.0,"41,9183","12,58949",2019-06-06 14:20:00,1,2,0
8924,Motociclo,2,0,3,0,0.0,"41,9183","12,58949",2019-06-06 14:20:00,1,2,0
8923,Motociclo,2,0,3,0,0.0,"41,9183","12,58949",2019-06-06 14:20:00,1,2,0
8922,Autovettura,0,0,2,0,0.0,"41,88685","12,5068",2019-06-06 17:20:00,1,2,0
8921,Motociclo,0,0,2,0,0.0,"41,88685","12,5068",2019-06-06 17:20:00,1,2,0
8920,Motociclo,0,0,2,0,0.0,"41,91678","12,4716",2019-06-06 18:15:00,1,2,0
8919,Autovettura,0,0,2,0,0.0,"41,91678","12,4716",2019-06-06 18:15:00,1,2,0
8942,Autovettura,0,0,1,0,0.0,"41,90897","12,48089",2019-06-06 18:15:00,1,2,1
8918,Autovettura,0,0,1,0,0.0,"41,91087","12,49713",2019-06-06 15:40:00,1,3,1
8943,Autovettura,0,0,1,0,0.0,"41,91292","12,49665",2019-06-06 18:30:00,1,1,1
8945,Autovettura,1,0,1,0,0.0,"41,75279","12,37278",2019-06-07 10:10:00,1,2,1
8968,Autovettura,0,0,4,0,0.0,"41,88728","12,54294",2019-06-06 23:50:00,1,2,1
8967,Motociclo,1,0,1,0,0.0,"41,91396","12,50868",2019-06-05 11:10:00,1,2,0
8966,Motociclo,1,0,1,0,0.0,"41,91396","12,50868",2019-06-05 11:10:00,1,2,0
8965,Autovettura,0,0,0,0,0.0,,,2019-06-06 09:30:00,1,1,1
8964,Autovettura,0,0,0,0,0.0,,,2019-06-06 09:30:00,1,1,1
8963,Autovettura,0,0,1,0,0.0,"41,91087","12,49713",2019-06-06 19:00:00,1,3,1
8962,Autovettura,0,0,1,0,0.0,"41,91087","12,49713",2019-06-06 19:00:00,1,3,1
8961,Autovettura,0,0,5,0,0.0,"41,87732","12,43641",2019-06-06 07:50:00,1,2,0
8960,Autovettura,0,0,5,0,0.0,"41,87732","12,43641",2019-06-06 07:50:00,1,2,0
8959,Autovettura,0,0,5,0,0.0,"41,87732","12,43641",2019-06-06 07:50:00,1,2,0
8958,Autovettura,0,0,5,0,0.0,"41,87732","12,43641",2019-06-06 07:50:00,1,2,0
8957,Autovettura,0,0,5,0,0.0,"41,87732","12,43641",2019-06-06 07:50:00,1,2,0
8956,Motociclo,1,0,1,0,0.0,"41,92105","12,51774",2019-06-06 11:50:00,1,3,0
8955,Autovettura,1,0,1,0,0.0,"41,92105","12,51774",2019-06-06 11:50:00,1,3,0
8954,Autovettura,0,0,2,0,0.0,"41,91134","12,50912",2019-06-05 10:45:00,1,3,1
8953,Autovettura,0,0,2,0,0.0,"41,91134","12,50912",2019-06-05 10:45:00,1,3,1
8952,Motociclo,2,0,1,0,0.0,"41,83759","12,59049",2019-06-06 20:40:00,1,2,0
8951,Motociclo,2,0,1,0,0.0,"41,83759","12,59049",2019-06-06 20:40:00,1,2,0
8950,Autovettura,2,0,1,0,0.0,"41,83759","12,59049",2019-06-06 20:40:00,1,2,1
8949,Motociclo,1,0,1,0,0.0,"41,90729","12,50533",2019-06-06 11:55:00,1,2,0
8948,Motociclo,1,0,1,0,0.0,"41,90729","12,50533",2019-06-06 11:55:00,1,2,0
8947,Autovettura,0,0,1,0,0.0,"41,92247","12,49243",2019-06-05 10:30:00,1,2,1
8946,Autovettura,1,0,1,0,0.0,"41,75279","12,37278",2019-06-07 10:10:00,1,2,0
8944,Motociclo,0,0,1,0,0.0,"41,91292","12,49665",2019-06-06 18:30:00,1,1,1
8917,Autovettura,0,0,1,0,0.0,"41,91087","12,49713",2019-06-06 15:40:00,1,3,1
8916,Autovettura,0,0,1,0,0.0,"41,93646","12,46556",2019-06-06 18:03:00,1,2,1
8915,Autovettura,0,0,1,0,0.0,"41,93646","12,46556",2019-06-06 18:03:00,1,2,1
8886,Autovettura,1,0,2,0,0.0,"41,90316","12,47086",2019-06-06 19:15:00,1,3,1
8885,Autovettura,1,0,2,0,0.0,"41,90316","12,47086",2019-06-06 19:15:00,1,3,1
8884,Motociclo,1,0,1,0,0.0,"41,95522","12,54491",2019-06-06 15:20:00,1,2,0
8883,Autovettura,1,0,1,0,0.0,"41,95522","12,54491",2019-06-06 15:20:00,1,2,0
8882,Autovettura,0,0,2,0,0.0,"41,97535","12,42519",2019-06-06 15:10:00,1,2,1
8881,Autovettura,0,0,2,0,0.0,"41,97535","12,42519",2019-06-06 15:10:00,1,2,1
8880,Motociclo,1,0,3,0,0.0,"41,90371","12,42668",2019-06-06 20:15:00,1,3,0
8879,Autovettura,1,0,3,0,0.0,"41,90371","12,42668",2019-06-06 20:15:00,1,3,0
8878,Autovettura,1,0,3,0,0.0,"41,90371","12,42668",2019-06-06 20:15:00,1,3,0
8877,Autovettura,1,0,3,0,0.0,"41,90371","12,42668",2019-06-06 20:15:00,1,3,0
8876,Motociclo,0,0,1,0,0.0,"41,83294","12,44644",2019-06-06 18:35:00,1,1,0
8875,Autovettura,0,0,1,0,0.0,"41,83524","12,46392",2019-06-07 02:00:00,1,1,1
8874,Autovettura,0,0,1,0,0.0,"41,83524","12,46392",2019-06-07 02:00:00,1,1,1
8873,Autovettura,0,0,1,0,0.0,"41,83524","12,46392",2019-06-07 02:00:00,1,1,0
8872,Autovettura,0,0,3,0,0.0,"41,9549","12,533",2019-06-06 09:20:00,1,1,0
8871,Autovettura,0,0,3,0,0.0,"41,9549","12,533",2019-06-06 09:20:00,1,1,0
8870,Autovettura,0,0,3,0,0.0,"41,9549","12,533",2019-06-06 09:20:00,1,1,0
8869,Autovettura,0,0,3,0,0.0,"41,86031","12,49864",2019-06-06 18:30:00,1,2,1
8868,Autovettura,0,0,3,0,0.0,"41,86031","12,49864",2019-06-06 18:30:00,1,2,1
8867,Autovettura,0,0,3,0,0.0,"41,86031","12,49864",2019-06-06 18:30:00,1,2,1
8866,Autocarro,0,0,2,0,0.0,"41,90391","12,46393",2019-06-06 18:15:00,1,3,1
8865,Autovettura,0,0,2,0,0.0,"41,90391","12,46393",2019-06-06 18:15:00,1,3,1
8864,Autovettura,0,0,10,0,0.0,"41,80279","12,4188",2019-06-07 06:45:00,1,3,0
8887,Motociclo,1,0,2,0,0.0,"41,90316","12,47086",2019-06-06 19:15:00,1,3,1
8888,Autocarro,0,0,2,0,0.0,"41,98417","12,40685",2019-06-06 13:15:00,1,2,1
8889,Autovettura,0,0,2,0,0.0,"41,98417","12,40685",2019-06-06 13:15:00,1,2,1
8890,Autovettura,0,0,1,0,0.0,"41,89797","12,3948",2019-06-06 15:30:00,1,2,0
8914,Autovettura,0,0,1,0,0.0,"41,93646","12,46556",2019-06-06 18:03:00,1,2,1
8913,Autovettura,0,0,1,0,0.0,"41,9259","12,46417",2019-06-06 15:30:00,1,2,1
8912,Motociclo,0,0,1,0,0.0,"41,9259","12,46417",2019-06-06 15:30:00,1,2,1
8911,Motociclo,0,0,2,0,0.0,"41,9264","12,44742",2019-06-06 15:45:00,1,3,1
8910,Autovettura,0,0,2,0,0.0,"41,9264","12,44742",2019-06-06 15:45:00,1,3,1
8909,Autovettura,2,0,2,0,0.0,"41,88014","12,56032",2019-06-06 15:30:00,1,3,1
8908,Autovettura,2,0,2,0,0.0,"41,88014","12,56032",2019-06-06 15:30:00,1,3,1
8907,Autovettura,2,0,2,0,0.0,"41,88014","12,56032",2019-06-06 15:30:00,1,3,1
8906,Autovettura,2,0,2,0,0.0,"41,88014","12,56032",2019-06-06 15:30:00,1,3,0
8905,Autovettura,0,0,6,0,0.0,"41,94683","12,4727",2019-06-06 18:00:00,1,2,1
8904,Autovettura,0,0,6,0,0.0,"41,94683","12,4727",2019-06-06 18:00:00,1,2,1
8970,Autovettura,0,0,4,0,0.0,"41,88728","12,54294",2019-06-06 23:50:00,1,2,1
8903,Autovettura,0,0,6,0,0.0,"41,94683","12,4727",2019-06-06 18:00:00,1,2,1
8901,Autocarro,0,0,6,0,0.0,"41,94683","12,4727",2019-06-06 18:00:00,1,2,1
8900,Autovettura,0,0,6,0,0.0,"41,94683","12,4727",2019-06-06 18:00:00,1,2,1
8899,Autovettura,0,0,2,0,0.0,"41,90174","12,37909",2019-06-06 08:25:00,1,2,1
8898,Autovettura,0,0,2,0,0.0,"41,90174","12,37909",2019-06-06 08:25:00,1,2,1
8897,Autovettura,1,0,1,0,0.0,"41,97513","12,53357",2019-06-06 15:00:00,1,2,0
8896,Autovettura,1,0,1,0,0.0,"41,97513","12,53357",2019-06-06 15:00:00,1,2,1
8895,Autovettura,1,0,1,0,0.0,"41,8687","12,52743",2019-06-07 08:15:00,1,2,1
8894,Autovettura,1,0,1,0,0.0,"41,8687","12,52743",2019-06-07 08:15:00,1,2,1
8893,Autocarro,0,0,2,0,0.0,"41,90248","12,47979",2019-06-06 17:10:00,1,2,1
8892,Autocarro,0,0,2,0,0.0,"41,90248","12,47979",2019-06-06 17:10:00,1,2,1
8891,Motociclo,0,0,1,0,0.0,"41,89797","12,3948",2019-06-06 15:30:00,1,2,1
8902,Autovettura,0,0,6,0,0.0,"41,94683","12,4727",2019-06-06 18:00:00,1,2,1
9188,Autovettura,0,0,2,0,0.0,"41,85795","12,59469",2019-06-08 15:00:00,1,1,1
9162,Autovettura,0,0,5,0,0.0,"41,95944","12,53606",2019-06-07 17:30:00,1,2,1
9190,Autovettura,0,0,2,0,0.0,"41,87753","12,61718",2019-06-08 11:00:00,1,2,0
9466,Autovettura,0,0,5,0,0.0,"41,95789","12,57281",2019-06-09 16:30:00,1,2,1
9465,Autovettura,0,0,5,0,0.0,"41,95789","12,57281",2019-06-09 16:30:00,1,2,1
9464,Autovettura,0,0,5,0,0.0,"41,95789","12,57281",2019-06-09 16:30:00,1,2,1
9463,Autovettura,0,0,1,0,0.0,"41,87304","12,45183",2019-06-06 08:15:00,1,1,0
9462,Autovettura,0,0,1,0,0.0,"41,87304","12,45183",2019-06-06 08:15:00,1,1,1
9461,Motociclo,1,0,2,0,0.0,"41,91092","12,46773",2019-06-08 15:30:00,1,1,1
9460,Autovettura,1,0,2,0,0.0,"41,91092","12,46773",2019-06-08 15:30:00,1,1,1
9459,Autovettura,1,0,2,0,0.0,"41,91092","12,46773",2019-06-08 15:30:00,1,1,1
9458,Autovettura,1,0,1,0,0.0,"41,94571","12,5262",2019-06-08 20:30:00,1,2,1
9457,Motociclo,1,0,1,0,0.0,"41,94571","12,5262",2019-06-08 20:30:00,1,2,1
9456,Autovettura,0,0,3,0,0.0,"43,76577","11,18539",2019-06-07 16:50:00,1,2,0
9455,Autovettura,0,0,3,0,0.0,"43,76577","11,18539",2019-06-07 16:50:00,1,2,0
9454,Autovettura,0,0,3,0,0.0,"43,76577","11,18539",2019-06-07 16:50:00,1,2,0
9453,Autovettura,0,0,3,0,0.0,,,2019-06-08 09:15:00,1,1,0
9452,Autovettura,0,0,3,0,0.0,,,2019-06-08 09:15:00,1,1,0
9451,Autovettura,0,0,3,0,0.0,,,2019-06-08 09:15:00,1,1,0
9450,Autovettura,0,0,2,0,0.0,"41,93079","12,5183",2019-06-09 22:45:00,1,1,0
9449,Autovettura,0,0,2,0,0.0,"41,93079","12,5183",2019-06-09 22:45:00,1,1,0
9448,Autovettura,0,0,7,0,0.0,"41,93494","12,60617",2019-06-08 21:35:00,1,2,0
9447,Autovettura,0,0,7,0,0.0,"41,93494","12,60617",2019-06-08 21:35:00,1,2,0
9446,Autovettura,0,0,7,0,0.0,"41,93494","12,60617",2019-06-08 21:35:00,1,2,0
9445,Autovettura,0,0,7,0,0.0,"41,93494","12,60617",2019-06-08 21:35:00,1,2,0
9444,Autovettura,0,0,7,0,0.0,"41,93494","12,60617",2019-06-08 21:35:00,1,2,0
9467,Autovettura,0,0,5,0,0.0,"41,95789","12,57281",2019-06-09 16:30:00,1,2,1
9443,Autovettura,0,0,7,0,0.0,"41,93494","12,60617",2019-06-08 21:35:00,1,2,0
9468,Autovettura,0,0,5,0,0.0,"41,95789","12,57281",2019-06-09 16:30:00,1,2,1
9470,Autovettura,1,0,2,0,0.0,"41,86966","12,44594",2019-06-08 18:15:00,1,2,1
9493,Autovettura,2,0,3,0,0.0,"41,86926","12,45341",2019-06-08 19:00:00,1,2,0
9492,Autovettura,2,0,3,0,0.0,"41,86926","12,45341",2019-06-08 19:00:00,1,2,0
9491,Autovettura,0,0,2,0,0.0,"41,89968","12,46072",2019-06-09 20:00:00,1,2,1
9490,Autovettura,0,0,2,0,0.0,"41,89968","12,46072",2019-06-09 20:00:00,1,2,1
9489,Autovettura,0,0,5,0,0.0,"41,97506","12,5079",2019-06-09 19:20:00,1,1,0
9488,Autovettura,0,0,5,0,0.0,"41,97506","12,5079",2019-06-09 19:20:00,1,1,0
