,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,DataOraIncidente,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni,Severity
36324,Autovettura,0,0,1,0,0.0,41.9306,12.5354,2020-09-22 10:55:00,1.0,2,1,1
36325,Autovettura,0,0,1,0,0.0,41.9306,12.5354,2020-09-22 10:55:00,1.0,2,1,1
36326,Autovettura,0,0,1,0,0.0,41.8618,12.4538,2020-09-23 00:30:00,1.0,2,1,1
36353,Autovettura,1,0,3,0,0.0,41.9281,12.5446,2020-09-22 23:55:00,1.0,1,0,1
36303,Autovettura,0,0,6,0,0.0,41.9176,12.4115,2020-09-22 11:00:00,1.0,1,0,1
36354,Autovettura,1,0,3,0,0.0,41.9281,12.5446,2020-09-22 23:55:00,1.0,1,0,1
36356,Autovettura,0,0,5,0,0.0,41.9561,12.5707,2020-09-22 23:00:00,3.0,2,0,1
36384,Autovettura,9,0,2,0,0.0,41.8937,12.5512,2020-09-22 21:35:00,2.0,2,0,4
36385,Autovettura,9,0,2,0,0.0,41.8937,12.5512,2020-09-22 21:35:00,2.0,2,0,4
36386,Autovettura,9,0,2,0,0.0,41.8937,12.5512,2020-09-22 21:35:00,2.0,2,0,4
36387,Autovettura,9,0,2,0,0.0,41.8937,12.5512,2020-09-22 21:35:00,2.0,2,0,4
36388,Autovettura,9,0,2,0,0.0,41.8937,12.5512,2020-09-22 21:35:00,2.0,2,0,4
36389,Autovettura,9,0,2,0,0.0,41.8937,12.5512,2020-09-22 21:35:00,2.0,2,0,4
36390,Autovettura,9,0,2,0,0.0,41.8937,12.5512,2020-09-22 21:35:00,2.0,2,0,4
36391,Autovettura,0,0,2,0,0.0,41.8256,12.4443,2020-09-22 21:55:00,2.0,1,0,1
36392,Autovettura,0,0,2,0,0.0,41.8256,12.4443,2020-09-22 21:55:00,2.0,1,1,1
36393,Autovettura,0,0,2,0,0.0,41.7466,12.3177,2020-09-23 10:30:00,2.0,2,1,1
36383,Autovettura,9,0,2,0,0.0,41.8937,12.5512,2020-09-22 21:35:00,2.0,2,0,4
36394,Autovettura,0,0,2,0,0.0,41.7466,12.3177,2020-09-23 10:30:00,2.0,2,1,1
36396,Autovettura,0,0,3,0,0.0,41.862,12.5616,2020-09-22 16:30:00,1.0,2,0,1
36397,Autovettura,0,0,3,0,0.0,41.862,12.5616,2020-09-22 16:30:00,1.0,2,0,1
36398,Autovettura,1,0,2,0,0.0,41.9023,12.4979,2020-09-22 14:35:00,1.0,2,0,1
36399,Autovettura,1,0,2,0,0.0,41.9023,12.4979,2020-09-22 14:35:00,1.0,2,1,1
36400,Autocarro,1,0,2,0,0.0,41.9023,12.4979,2020-09-22 14:35:00,1.0,2,0,1
36401,Autovettura,1,0,0,0,0.0,41.7941,12.4522,2020-09-23 02:40:00,1.0,1,1,1
36402,Autovettura,0,0,3,0,0.0,41.8597,12.5586,2020-09-22 14:00:00,1.0,2,1,1
36403,Autovettura,0,0,3,0,0.0,41.8597,12.5586,2020-09-22 14:00:00,1.0,2,1,1
36404,Autovettura,0,0,3,0,0.0,41.8597,12.5586,2020-09-22 14:00:00,1.0,2,1,1
36405,Autovettura,0,0,4,0,0.0,41.8902,12.435,2020-09-22 15:20:00,1.0,2,0,1
36395,Autovettura,0,0,3,0,0.0,41.862,12.5616,2020-09-22 16:30:00,1.0,2,0,1
36382,Autovettura,9,0,2,0,0.0,41.8937,12.5512,2020-09-22 21:35:00,2.0,2,0,4
36381,Autovettura,9,0,2,0,0.0,41.8937,12.5512,2020-09-22 21:35:00,2.0,2,0,4
36380,Autovettura,9,0,2,0,0.0,41.8937,12.5512,2020-09-22 21:35:00,2.0,2,0,4
36357,Autovettura,0,0,5,0,0.0,41.9561,12.5707,2020-09-22 23:00:00,3.0,2,0,1
36358,Autovettura,0,0,5,0,0.0,41.9561,12.5707,2020-09-22 23:00:00,3.0,2,0,1
36359,Autovettura,0,0,5,0,0.0,41.9561,12.5707,2020-09-22 23:00:00,3.0,2,0,1
36360,Autovettura,0,0,2,0,0.0,41.9084,12.5387,2020-09-22 19:50:00,1.0,2,1,1
36361,Motociclo,0,0,2,0,0.0,41.9084,12.5387,2020-09-22 19:50:00,1.0,2,0,1
36362,Autovettura,0,0,1,0,0.0,41.8978,12.4427,2020-09-22 08:05:00,2.0,2,1,1
36363,Autovettura,0,0,2,0,0.0,41.9366,12.539,2020-09-22 12:20:00,1.0,3,0,1
36364,Motociclo,0,0,2,0,0.0,41.9366,12.539,2020-09-22 12:20:00,1.0,3,0,1
36365,Motociclo,1,0,2,0,0.0,41.8632,12.5623,2020-09-22 17:05:00,1.0,3,0,1
36366,Autovettura,1,0,2,0,0.0,41.8632,12.5623,2020-09-22 17:05:00,1.0,3,0,1
36367,Autovettura,1,0,2,0,0.0,41.8632,12.5623,2020-09-22 17:05:00,1.0,3,0,1
36368,Motociclo,1,0,1,0,0.0,41.9109,12.4494,2020-09-22 21:30:00,2.0,2,1,1
36369,Autovettura,1,0,1,0,0.0,41.9109,12.4494,2020-09-22 21:30:00,2.0,2,1,1
36370,Autovettura,0,0,2,0,0.0,41.9196,12.495,2020-09-22 10:20:00,1.0,1,0,1
36371,Autovettura,0,0,2,0,0.0,41.9196,12.495,2020-09-22 10:20:00,1.0,1,0,1
36372,Autovettura,0,0,2,0,0.0,41.9144,12.4685,2020-09-22 21:10:00,1.0,1,1,1
36373,Autovettura,0,0,2,0,0.0,41.9144,12.4685,2020-09-22 21:10:00,1.0,1,1,1
36374,Motociclo,2,0,0,0,0.0,41.9258,12.4874,2020-09-22 09:00:00,2.0,2,1,2
36375,Motociclo,2,0,0,0,0.0,41.9258,12.4874,2020-09-22 09:00:00,2.0,2,1,2
36376,Autovettura,0,0,1,0,0.0,41.8254,12.4439,2020-09-22 22:00:00,2.0,1,0,1
36377,Autovettura,1,0,2,0,0.0,41.9397,12.4888,2020-09-22 17:00:00,1.0,3,0,1
36378,Autovettura,1,0,2,0,0.0,41.9397,12.4888,2020-09-22 17:00:00,1.0,3,0,1
36379,Motociclo,1,0,2,0,0.0,41.9397,12.4888,2020-09-22 17:00:00,1.0,3,0,1
36355,Autovettura,0,0,5,0,0.0,41.9561,12.5707,2020-09-22 23:00:00,3.0,2,0,1
35986,Autovettura,0,0,1,0,0.0,41.9122,12.5175,2020-09-18 15:30:00,1.0,3,1,1
36302,Autovettura,0,0,2,0,0.0,41.8173,12.4621,2020-09-22 07:30:00,3.0,3,1,1
36300,Autovettura,0,0,0,0,0.0,41.9042,12.6157,2020-09-22 23:10:00,2.0,1,1,1
36225,Autovettura,1,0,2,0,0.0,41.8875,12.4819,2020-09-21 13:10:00,1.0,2,0,1
36226,Autovettura,1,0,1,0,0.0,41.8038,12.5061,2020-09-22 06:50:00,2.0,1,1,1
36227,Autovettura,1,0,1,0,0.0,41.8038,12.5061,2020-09-22 06:50:00,2.0,1,1,1
36228,Autovettura,1,0,3,0,0.0,41.7918,12.4212,2020-09-22 08:30:00,2.0,2,1,1
36229,Autovettura,1,0,3,0,0.0,41.7918,12.4212,2020-09-22 08:30:00,2.0,2,1,1
36230,Autocarro,1,0,3,0,0.0,41.7918,12.4212,2020-09-22 08:30:00,2.0,2,1,1
36231,Autovettura,1,0,3,0,0.0,41.7918,12.4212,2020-09-22 08:30:00,2.0,2,1,1
36232,Autovettura,0,0,0,0,0.0,,,,1.0,1,1,1
36233,Autovettura,0,0,2,0,0.0,41.8826,12.4755,2020-09-22 08:00:00,4.0,2,0,1
36234,Motociclo,1,0,0,0,0.0,41.8817,12.4741,2020-09-22 08:45:00,4.0,2,0,1
36224,Motociclo,1,0,2,0,0.0,41.8875,12.4819,2020-09-21 13:10:00,1.0,2,0,1
36235,Motociclo,0,0,1,0,0.0,41.8818,12.4743,2020-09-22 08:35:00,4.0,2,0,1
36237,Autovettura,1,0,1,0,0.0,41.8966,12.5055,2020-09-22 06:50:00,2.0,1,0,1
36238,Autovettura,0,0,2,0,0.0,41.8482,12.6009,2020-09-22 07:50:00,1.0,1,0,1
36239,Autovettura,0,0,2,0,0.0,41.8482,12.6009,2020-09-22 07:50:00,1.0,1,0,1
36240,Motociclo,1,0,0,0,0.0,41.882,12.4745,2020-09-22 08:45:00,4.0,3,0,1
36241,Autovettura,0,0,3,0,0.0,41.8237,12.4678,2020-09-22 12:25:00,1.0,2,1,1
36242,Autovettura,0,0,3,0,0.0,41.8237,12.4678,2020-09-22 12:25:00,1.0,2,1,1
36243,Autovettura,0,0,3,0,0.0,41.8237,12.4678,2020-09-22 12:25:00,1.0,2,1,1
36244,Autovettura,0,0,2,0,0.0,41.8355,12.576,2020-09-22 08:05:00,3.0,3,0,1
36245,Autovettura,0,0,2,0,0.0,41.8355,12.576,2020-09-22 08:05:00,3.0,3,0,1
36246,Motociclo,1,0,2,0,0.0,41.8314,12.5557,2020-09-22 08:20:00,3.0,3,1,1
36236,Autovettura,1,0,1,0,0.0,41.8966,12.5055,2020-09-22 06:50:00,2.0,1,1,1
36223,Autovettura,1,0,2,0,0.0,41.8875,12.4819,2020-09-21 13:10:00,1.0,2,0,1
36222,Autovettura,0,0,5,0,0.0,41.84,12.5751,2020-09-22 13:00:00,1.0,2,0,1
36221,Autovettura,0,0,5,0,0.0,41.84,12.5751,2020-09-22 13:00:00,1.0,2,0,1
36198,Autovettura,1,0,2,0,0.0,41.9311,12.5166,2020-09-21 17:10:00,2.0,2,0,1
36199,Motociclo,1,0,2,0,0.0,41.9311,12.5166,2020-09-21 17:10:00,2.0,2,0,1
36200,Motociclo,0,0,2,0,0.0,41.9284,12.4873,2020-09-21 20:40:00,1.0,1,0,1
36201,Autovettura,0,0,2,0,0.0,41.9284,12.4873,2020-09-21 20:40:00,1.0,1,0,1
36202,Autovettura,0,0,3,0,0.0,41.9196,12.527,2020-09-21 16:10:00,1.0,3,0,1
36203,Autovettura,0,0,3,0,0.0,41.9196,12.527,2020-09-21 16:10:00,1.0,3,0,1
36204,Autovettura,0,0,3,0,0.0,41.9196,12.527,2020-09-21 16:10:00,1.0,3,0,1
36205,Autovettura,1,0,0,0,0.0,41.906,12.5513,2020-09-21 23:00:00,1.0,1,1,1
36206,Autovettura,1,0,0,0,0.0,41.906,12.5513,2020-09-21 23:00:00,1.0,1,1,1
36207,Autovettura,1,0,0,0,0.0,41.906,12.5513,2020-09-21 23:00:00,1.0,1,1,1
36208,Autovettura,1,0,0,0,0.0,41.906,12.5513,2020-09-21 23:00:00,1.0,1,1,1
36209,Autovettura,0,0,0,0,0.0,41.8799,12.4773,2020-09-21 10:35:00,1.0,2,1,1
36210,Autocarro,0,0,0,0,0.0,41.8799,12.4773,2020-09-21 10:35:00,1.0,2,1,1
36211,Autovettura,0,0,2,0,0.0,41.886,12.4872,2020-09-19 19:50:00,1.0,2,0,1
36212,Autovettura,0,0,2,0,0.0,41.886,12.4872,2020-09-19 19:50:00,1.0,2,0,1
36213,Autovettura,0,0,3,0,0.0,41.8879,12.4815,2020-09-19 23:30:00,1.0,2,1,1
36214,Autovettura,0,0,3,0,0.0,41.8879,12.4815,2020-09-19 23:30:00,1.0,2,1,1
36215,Autovettura,0,0,3,0,0.0,41.8879,12.4815,2020-09-19 23:30:00,1.0,2,0,1
36216,Autovettura,0,0,1,1,0.0,41.941,12.6385,2020-09-22 01:30:00,2.0,1,0,1
36217,Autovettura,0,0,1,1,0.0,41.941,12.6385,2020-09-22 01:30:00,2.0,1,0,1
36218,Autovettura,1,0,0,0,0.0,41.9326,12.4572,2020-09-22 08:00:00,2.0,2,1,1
36219,Autovettura,0,0,5,0,0.0,41.84,12.5751,2020-09-22 13:00:00,1.0,2,0,1
36220,Autovettura,0,0,5,0,0.0,41.84,12.5751,2020-09-22 13:00:00,1.0,2,0,1
36247,Autocarro,1,0,2,0,0.0,41.8314,12.5557,2020-09-22 08:20:00,3.0,3,0,1
36301,Autovettura,0,0,2,0,0.0,41.8173,12.4621,2020-09-22 07:30:00,3.0,3,1,1
36248,Autocarro,1,0,2,0,0.0,41.8314,12.5557,2020-09-22 08:20:00,3.0,3,0,1
36250,Motociclo,2,0,0,0,0.0,41.8777,12.4707,2020-09-22 08:00:00,4.0,2,0,2
36278,Autovettura,0,0,7,0,0.0,41.8905,12.6805,2020-09-22 07:55:00,2.0,2,0,1
36279,Autovettura,0,0,7,0,0.0,41.8905,12.6805,2020-09-22 07:55:00,2.0,2,0,1
36280,Autovettura,0,0,7,0,0.0,41.8905,12.6805,2020-09-22 07:55:00,2.0,2,0,1
36281,Autovettura,0,0,7,0,0.0,41.8905,12.6805,2020-09-22 07:55:00,2.0,2,0,1
36282,Autovettura,0,0,7,0,0.0,41.8905,12.6805,2020-09-22 07:55:00,2.0,2,0,1
36283,Autovettura,0,0,7,0,0.0,41.8905,12.6805,2020-09-22 07:55:00,2.0,2,0,1
36284,Autovettura,0,0,0,1,0.0,41.9058,12.6108,2020-09-22 08:35:00,2.0,2,0,1
36285,Autovettura,1,0,1,0,0.0,41.8933,12.6155,2020-09-22 09:15:00,2.0,2,0,1
36286,Autovettura,1,0,1,0,0.0,41.8933,12.6155,2020-09-22 09:15:00,2.0,2,1,1
36287,Autovettura,0,0,3,0,0.0,41.8764,12.6281,2020-09-22 12:55:00,1.0,2,1,1
36277,Autovettura,0,0,7,0,0.0,41.8905,12.6805,2020-09-22 07:55:00,2.0,2,0,1
36288,Autovettura,0,0,3,0,0.0,41.8764,12.6281,2020-09-22 12:55:00,1.0,2,1,1
36290,Autovettura,0,0,2,0,0.0,41.9206,12.635,2020-09-22 17:30:00,1.0,2,1,1
36291,Autovettura,0,0,2,0,0.0,41.9206,12.635,2020-09-22 17:30:00,1.0,2,1,1
36292,Autovettura,0,0,6,0,0.0,41.863,12.675,2020-09-22 19:15:00,1.0,2,1,1
36293,Autovettura,0,0,6,0,0.0,41.863,12.675,2020-09-22 19:15:00,1.0,2,1,1
36294,Autovettura,0,0,6,0,0.0,41.863,12.675,2020-09-22 19:15:00,1.0,2,1,1
36295,Autovettura,0,0,6,0,0.0,41.863,12.675,2020-09-22 19:15:00,1.0,2,1,1
36296,Autovettura,0,0,6,0,0.0,41.863,12.675,2020-09-22 19:15:00,1.0,2,1,1
36297,Autovettura,0,0,6,0,0.0,41.863,12.675,2020-09-22 19:15:00,1.0,2,1,1
36298,Autocarro,2,0,0,0,0.0,41.8885,12.6955,2020-09-22 19:20:00,1.0,3,0,2
36299,Autovettura,2,0,0,0,0.0,41.8885,12.6955,2020-09-22 19:20:00,1.0,3,0,2
36289,Autovettura,0,0,3,0,0.0,41.8764,12.6281,2020-09-22 12:55:00,1.0,2,1,1
36276,Autovettura,0,0,1,0,0.0,41.8694,12.639,2020-09-23 02:00:00,1.0,1,1,1
36275,Autovettura,0,0,1,0,0.0,41.8694,12.639,2020-09-23 02:00:00,1.0,1,0,1
36274,Autovettura,0,0,2,0,0.0,41.9214,12.4658,2020-09-22 17:00:00,1.0,2,1,1
36251,Autocarro,0,0,2,0,0.0,41.8881,12.5079,2020-09-17 12:10:00,1.0,2,0,1
36252,Autocarro,0,0,2,0,0.0,41.8881,12.5079,2020-09-17 12:10:00,1.0,2,0,1
36253,Autovettura,0,0,2,0,0.0,41.8579,12.5553,2020-09-22 13:25:00,1.0,2,0,1
36254,Autovettura,0,0,2,0,0.0,41.8579,12.5553,2020-09-22 13:25:00,1.0,2,0,1
36255,Motociclo,0,0,1,0,0.0,41.7963,12.4355,2020-09-22 08:35:00,2.0,2,1,1
36256,Autovettura,1,0,0,0,0.0,41.9019,12.4866,2020-09-22 15:20:00,1.0,2,0,1
36257,Autovettura,0,0,4,0,0.0,41.8933,12.4815,2020-09-19 20:00:00,1.0,2,0,1
36258,Autovettura,0,0,4,0,0.0,41.8933,12.4815,2020-09-19 20:00:00,1.0,2,0,1
36259,Autovettura,0,0,4,0,0.0,41.8933,12.4815,2020-09-19 20:00:00,1.0,2,0,1
36260,Autovettura,0,0,4,0,0.0,41.8933,12.4815,2020-09-19 20:00:00,1.0,2,0,1
36261,Autovettura,0,0,2,0,0.0,41.8905,12.5041,2020-09-21 09:15:00,1.0,3,0,1
36262,Autovettura,0,0,2,0,0.0,41.8905,12.5041,2020-09-21 09:15:00,1.0,3,0,1
36263,Autovettura,0,0,3,0,0.0,41.9006,12.4982,2020-09-22 12:55:00,1.0,2,0,1
36264,Autovettura,0,0,3,0,0.0,41.9006,12.4982,2020-09-22 12:55:00,1.0,2,1,1
36265,Autovettura,0,0,3,0,0.0,41.9006,12.4982,2020-09-22 12:55:00,1.0,2,0,1
36266,Autovettura,0,0,1,0,0.0,41.8317,12.4196,2020-09-22 08:20:00,2.0,2,1,1
36267,Autovettura,0,0,3,0,0.0,41.8505,12.4493,2020-09-22 11:00:00,1.0,2,0,1
36268,Autovettura,0,0,3,0,0.0,41.8505,12.4493,2020-09-22 11:00:00,1.0,2,0,1
36269,Autovettura,0,0,3,0,0.0,41.8505,12.4493,2020-09-22 11:00:00,1.0,2,1,1
36270,Autovettura,0,0,3,0,0.0,41.8505,12.4493,2020-09-22 11:00:00,1.0,2,0,1
36271,Autovettura,0,0,2,0,0.0,41.871,12.4675,2020-09-22 16:20:00,1.0,2,0,1
36272,Autovettura,0,0,2,0,0.0,41.871,12.4675,2020-09-22 16:20:00,1.0,2,1,1
36273,Autovettura,0,0,2,0,0.0,41.9214,12.4658,2020-09-22 17:00:00,1.0,2,1,1
36249,Motociclo,2,0,0,0,0.0,41.8777,12.4707,2020-09-22 08:00:00,4.0,2,1,2
36406,Motociclo,0,0,4,0,0.0,41.8902,12.435,2020-09-22 15:20:00,1.0,2,0,1
35985,Autovettura,1,0,1,0,0.0,41.8719,12.5408,2020-09-21 08:45:00,2.0,3,0,1
35983,Autovettura,1,0,0,0,0.0,41.9402,12.5361,2020-09-21 02:05:00,1.0,1,1,1
35696,Autovettura,0,0,2,0,0.0,41.8166,12.6082,2020-09-19 11:00:00,1.0,3,0,1
35697,Motociclo,0,0,2,0,0.0,41.8166,12.6082,2020-09-19 11:00:00,1.0,3,0,1
35698,Autovettura,0,0,6,0,0.0,41.865,12.5297,2020-09-18 16:45:00,1.0,2,0,1
35699,Autovettura,0,0,6,0,0.0,41.865,12.5297,2020-09-18 16:45:00,1.0,2,0,1
35700,Autovettura,0,0,6,0,0.0,41.865,12.5297,2020-09-18 16:45:00,1.0,2,0,1
35701,Autovettura,0,0,6,0,0.0,41.865,12.5297,2020-09-18 16:45:00,1.0,2,0,1
35702,Autovettura,0,0,6,0,0.0,41.865,12.5297,2020-09-18 16:45:00,1.0,2,0,1
35703,Autovettura,0,0,6,0,0.0,41.865,12.5297,2020-09-18 16:45:00,1.0,2,0,1
35704,Autovettura,0,0,2,0,0.0,42.0089,12.5196,2020-09-19 08:45:00,1.0,1,0,1
35705,Autovettura,0,0,2,0,0.0,42.0089,12.5196,2020-09-19 08:45:00,1.0,1,0,1
35695,Autovettura,0,0,3,0,0.0,41.8546,12.5903,2020-09-19 11:00:00,1.0,2,0,1
35706,Autocarro,0,0,2,0,0.0,42.0089,12.5196,2020-09-19 08:45:00,1.0,1,1,1
35708,Autovettura,0,0,2,0,0.0,42.0089,12.5196,2020-09-19 08:45:00,1.0,1,1,1
35709,Autovettura,0,0,2,0,0.0,42.0089,12.5196,2020-09-19 08:45:00,1.0,1,1,1
35710,Autovettura,0,0,3,0,0.0,41.9487,12.5183,2020-09-19 12:15:00,1.0,2,1,1
35711,Autovettura,0,0,3,0,0.0,41.9487,12.5183,2020-09-19 12:15:00,1.0,2,1,1
35712,Autocarro,0,0,3,0,0.0,41.9487,12.5183,2020-09-19 12:15:00,1.0,2,1,1
35713,Motociclo,1,0,0,0,0.0,41.8744,12.5292,2020-09-18 19:30:00,1.0,3,0,1
35714,Autovettura,1,0,4,0,0.0,41.8397,12.5456,2020-09-18 21:50:00,1.0,1,0,1
35715,Autovettura,1,0,4,0,0.0,41.8397,12.5456,2020-09-18 21:50:00,1.0,1,0,1
35716,Autovettura,1,0,4,0,0.0,41.8397,12.5456,2020-09-18 21:50:00,1.0,1,0,1
35717,Motociclo,1,0,4,0,0.0,41.8397,12.5456,2020-09-18 21:50:00,1.0,1,0,1
35707,Autovettura,0,0,2,0,0.0,42.0089,12.5196,2020-09-19 08:45:00,1.0,1,1,1
35718,Motociclo,0,0,0,1,0.0,41.8714,12.534,2020-09-18 22:30:00,1.0,2,1,1
35694,Autovettura,0,0,3,0,0.0,41.8546,12.5903,2020-09-19 11:00:00,1.0,2,0,1
35692,Autocarro,0,0,1,0,0.0,41.8618,12.5726,2020-09-19 09:20:00,1.0,2,1,1
35670,Autovettura,0,0,1,0,0.0,41.9585,12.5257,,1.0,1,1,1
35671,Autovettura,0,0,0,0,0.0,41.8787,12.5046,2020-09-18 01:00:00,1.0,1,1,1
35672,Autovettura,0,0,0,0,0.0,41.8787,12.5046,2020-09-18 01:00:00,1.0,1,1,1
35673,Autovettura,0,0,0,0,0.0,41.8787,12.5046,2020-09-18 01:00:00,1.0,1,1,1
35674,Autovettura,2,0,2,0,0.0,41.9497,12.5142,2020-09-18 17:30:00,1.0,2,1,1
35675,Motociclo,2,0,2,0,0.0,41.9497,12.5142,2020-09-18 17:30:00,1.0,2,0,1
35676,Motociclo,2,0,2,0,0.0,41.9497,12.5142,2020-09-18 17:30:00,1.0,2,1,1
35677,Autovettura,2,0,2,0,0.0,41.9497,12.5142,2020-09-18 17:30:00,1.0,2,1,1
35678,Autovettura,0,0,3,0,0.0,41.8718,12.5129,2020-09-18 10:50:00,1.0,2,0,1
35679,Autovettura,0,0,3,0,0.0,41.8718,12.5129,2020-09-18 10:50:00,1.0,2,1,1
35693,Autovettura,0,0,3,0,0.0,41.8546,12.5903,2020-09-19 11:00:00,1.0,2,0,1
35680,Autovettura,0,0,3,0,0.0,41.8718,12.5129,2020-09-18 10:50:00,1.0,2,1,1
35682,Autovettura,2,0,2,0,0.0,41.8462,12.5791,2020-09-18 15:45:00,1.0,3,0,1
35683,Autovettura,2,0,2,0,0.0,41.8462,12.5791,2020-09-18 15:45:00,1.0,3,0,1
35684,Autocarro,2,0,2,0,0.0,41.8462,12.5791,2020-09-18 15:45:00,1.0,3,0,1
35685,Autovettura,1,0,3,0,0.0,41.8706,12.5396,2020-09-18 11:40:00,1.0,2,0,1
35686,Autovettura,1,0,3,0,0.0,41.8706,12.5396,2020-09-18 11:40:00,1.0,2,0,1
35687,Autovettura,1,0,3,0,0.0,41.8706,12.5396,2020-09-18 11:40:00,1.0,2,0,1
35688,Autovettura,1,0,3,0,0.0,41.8706,12.5396,2020-09-18 11:40:00,1.0,2,0,1
35689,Autovettura,0,0,1,0,0.0,41.9495,12.5408,2020-09-18 22:40:00,1.0,1,1,1
35690,Autovettura,0,0,1,0,0.0,41.9495,12.5408,2020-09-18 22:40:00,1.0,1,1,1
35691,Autovettura,0,0,1,0,0.0,41.8618,12.5726,2020-09-19 09:20:00,1.0,2,1,1
35681,Autovettura,2,0,2,0,0.0,41.8462,12.5791,2020-09-18 15:45:00,1.0,3,0,1
35719,Autovettura,0,0,0,1,0.0,41.8714,12.534,2020-09-18 22:30:00,1.0,2,1,1
35720,Autovettura,0,0,2,0,0.0,41.8436,12.6215,2020-09-19 14:19:00,1.0,2,0,1
35721,Autovettura,0,0,2,0,0.0,41.8436,12.6215,2020-09-19 14:19:00,1.0,2,0,1
35749,Autovettura,0,0,2,0,0.0,41.7352,12.2916,2020-09-16 13:00:00,1.0,3,0,1
35750,Autovettura,0,0,2,0,0.0,41.7352,12.2916,2020-09-16 13:00:00,1.0,3,0,1
35751,Autovettura,1,0,3,0,0.0,41.827,12.5642,2020-09-20 12:50:00,1.0,2,0,1
35752,Autovettura,1,0,3,0,0.0,41.827,12.5642,2020-09-20 12:50:00,1.0,2,0,1
35753,Autovettura,1,0,3,0,0.0,41.827,12.5642,2020-09-20 12:50:00,1.0,2,0,1
35754,Autovettura,0,0,2,0,0.0,41.7297,12.3015,2020-09-18 11:45:00,1.0,2,0,1
35755,Autovettura,0,0,2,0,0.0,41.7297,12.3015,2020-09-18 11:45:00,1.0,2,0,1
35756,Autocarro,0,0,1,0,0.0,41.7741,12.4445,2020-09-16 16:05:00,1.0,2,1,1
35757,Autovettura,0,0,1,0,0.0,41.7732,12.4445,2020-09-16 16:05:00,1.0,2,1,1
35758,Autovettura,0,0,1,0,0.0,41.7941,12.4522,2020-09-16 16:10:00,1.0,2,1,1
35748,Autovettura,0,0,1,0,0.0,41.8446,12.6216,2020-09-20 10:30:00,1.0,2,0,1
35759,Autovettura,0,0,1,0,0.0,41.7941,12.4522,2020-09-16 16:11:00,1.0,2,1,1
35761,Autovettura,0,0,1,0,0.0,41.7941,12.4522,2020-09-16 16:13:00,1.0,2,1,1
35762,Autovettura,1,0,0,0,0.0,41.7683,12.312,2020-09-20 16:45:00,1.0,2,0,1
35763,Autovettura,1,0,0,0,0.0,41.7683,12.312,2020-09-20 16:45:00,1.0,2,1,1
35764,Autovettura,1,0,0,0,0.0,41.7683,12.312,2020-09-20 16:45:00,1.0,2,1,1
35765,Autovettura,1,0,0,0,0.0,41.7683,12.312,2020-09-20 16:45:00,1.0,2,1,1
35766,Autovettura,0,0,2,0,0.0,41.8081,12.5304,2020-09-20 07:05:00,1.0,2,0,1
35767,Autovettura,0,0,2,0,0.0,41.8081,12.5304,2020-09-20 07:05:00,1.0,2,0,1
35768,Autovettura,0,0,2,0,0.0,41.8462,12.5357,2020-09-19 08:30:00,1.0,2,0,1
35769,Autovettura,0,0,2,0,0.0,41.8462,12.5357,2020-09-19 08:30:00,1.0,2,1,1
35770,Autovettura,0,0,6,0,0.0,41.8469,12.414,2020-09-20 20:10:00,1.0,2,0,1
35760,Autovettura,0,0,1,0,0.0,41.7941,12.4522,2020-09-16 16:12:00,1.0,2,1,1
35747,Autovettura,1,0,0,0,0.0,41.8713,12.5343,2020-09-20 02:30:00,1.0,1,1,1
35746,Autovettura,1,0,0,0,0.0,41.8713,12.5343,2020-09-20 02:30:00,1.0,1,1,1
35745,Autovettura,1,0,0,0,0.0,41.8713,12.5343,2020-09-20 02:30:00,1.0,1,1,1
35722,Autovettura,0,0,2,0,0.0,41.9269,12.4819,2020-09-18 09:50:00,1.0,2,0,1
35723,Motociclo,0,0,2,0,0.0,41.9269,12.4819,2020-09-18 09:50:00,1.0,2,0,1
35724,Autovettura,1,0,1,0,0.0,41.9275,12.475,2020-09-18 14:00:00,1.0,2,0,1
35725,Motociclo,1,0,1,0,0.0,41.9275,12.475,2020-09-18 14:00:00,1.0,2,0,1
35726,Autovettura,0,0,3,0,0.0,41.9234,12.5125,2020-09-18 16:30:00,1.0,2,0,1
35727,Autovettura,0,0,3,0,0.0,41.9234,12.5125,2020-09-18 16:30:00,1.0,2,0,1
35728,Autovettura,0,0,3,0,0.0,41.9234,12.5125,2020-09-18 16:30:00,1.0,2,0,1
35729,Autovettura,0,0,0,0,0.0,41.9246,12.4971,2020-09-18 20:00:00,1.0,2,1,1
35730,Autovettura,1,0,1,0,0.0,41.9157,12.4967,2020-09-18 20:10:00,1.0,2,1,1
35731,Autovettura,1,0,1,0,0.0,41.9157,12.4967,2020-09-18 20:10:00,1.0,2,1,1
35732,Autovettura,2,0,0,0,0.0,41.9404,12.4979,2020-09-18 23:20:00,1.0,2,1,2
35733,Autovettura,2,0,0,0,0.0,41.9404,12.4979,2020-09-18 23:20:00,1.0,2,1,2
35734,Autovettura,0,0,3,0,0.0,41.9671,12.5526,2020-09-20 03:00:00,1.0,1,1,1
35735,Autovettura,0,0,3,0,0.0,41.9671,12.5526,2020-09-20 03:00:00,1.0,1,1,1
