Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitude;Latitude;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
6014355;1;18/06/2022 00:15;Strada Urbana;PIAZZA VENEZIA;all'intersezione con;VIA DEI FORI IMPERIALI;VIA DEI FORI IMPERIALI;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;In cubetti di porfido;Verticale ed orizzontale;Sereno;Scarso;Buona;;1;0;0;1;;;0;1;Autovettura pubblica;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
6014355;1;18/06/2022 00:15;Strada Urbana;PIAZZA VENEZIA;all'intersezione con;VIA DEI FORI IMPERIALI;VIA DEI FORI IMPERIALI;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;In cubetti di porfido;Verticale ed orizzontale;Sereno;Scarso;Buona;;1;0;0;1;;;0;2;Monopattino elettrico;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;;
6014412;1;17/06/2022 14:00;Strada Urbana;PIAZZA DEI CINQUECENTO;da specificare;;;;altezza via d. manin;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Intenso;Buona;;1;0;0;1;124.998;419.018;-1;;;;Pedone;M;Rimandato;0;NON DECEDUTO;;
6014412;1;17/06/2022 14:00;Strada Urbana;PIAZZA DEI CINQUECENTO;da specificare;;;;altezza via d. manin;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Intenso;Buona;;1;0;0;1;124.998;419.018;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
6014413;12;17/06/2022 17:00;Strada Urbana;VIA LISZT;in corrispondenza;;del palo luce n.;13;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;1;124.674;418.341;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
6014413;12;17/06/2022 17:00;Strada Urbana;VIA LISZT;in corrispondenza;;del palo luce n.;13;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;1;124.674;418.341;-1;2;Autovettura privata;Sosta;;;;;;;
6014413;12;17/06/2022 17:00;Strada Urbana;VIA LISZT;in corrispondenza;;del palo luce n.;13;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;1;124.674;418.341;-1;3;Autovettura privata;Sosta;;;;;;;
6014426;6;18/06/2022 03:00;Strada Urbana;VIA GINO DALL'ORO;da specificare;;;;in prossimità di Via Casilina;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;2;0;0;0;125.503;41.877;-1;1;Autovettura di polizia;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
6014426;6;18/06/2022 03:00;Strada Urbana;VIA GINO DALL'ORO;da specificare;;;;in prossimità di Via Casilina;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;2;0;0;0;125.503;41.877;-1;1;Autovettura di polizia;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
6014466;1;17/06/2022 17:00;Strada Urbana;LUNGOTEVERE DEGLI ANGUILLARA;da specificare;;;;alt. piazza della gensola;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;;0;0;0;2;124.761;418.899;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
6014466;1;17/06/2022 17:00;Strada Urbana;LUNGOTEVERE DEGLI ANGUILLARA;da specificare;;;;alt. piazza della gensola;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;;0;0;0;2;124.761;418.899;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
6014500;7;18/06/2022 01:20;Strada Urbana;VIA APPIA NUOVA;in prossimità;;del civico n.;1259;;Veicolo in marcia contro ostacolo fisso;Curva a visuale libera;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;1;1;0;125.733;418.147;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Prognosi riservata;0;NON DECEDUTO;Utilizzato;
6014500;7;18/06/2022 01:20;Strada Urbana;VIA APPIA NUOVA;in prossimità;;del civico n.;1259;;Veicolo in marcia contro ostacolo fisso;Curva a visuale libera;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;1;1;0;125.733;418.147;-1;1;Motociclo a solo;In marcia / fermata / arresto;Passeggero;F;Deceduto sul posto;-1;;Utilizzato;
6014532;15;17/06/2022 13:15;Strada Urbana;VIA DELLA MURATELLA;all'intersezione con;VIA CRISTOFORO SABBADINO;VIA CRISTOFORO SABBADINO;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;122.585;418.576;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
6014532;15;17/06/2022 13:15;Strada Urbana;VIA DELLA MURATELLA;all'intersezione con;VIA CRISTOFORO SABBADINO;VIA CRISTOFORO SABBADINO;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;122.585;418.576;-1;2;Autobus di linea;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6014532;15;17/06/2022 13:15;Strada Urbana;VIA DELLA MURATELLA;all'intersezione con;VIA CRISTOFORO SABBADINO;VIA CRISTOFORO SABBADINO;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;122.585;418.576;-1;2;Autobus di linea;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
6014538;15;17/06/2022 16:20;Strada Urbana;VIA DELLA MAGLIANA;da specificare;;;;circa 60 mt. dopo civi. 883 dir.  Fosso Magliana;Fuoriuscita dalla sede stradale;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;;1;0;0;0;124.196;418.317;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
6014560;12;17/06/2022 14:50;Strada Urbana;PIAZZALE DEGLI ARCHIVI;in prossimità;;del civico n.;36;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;2;124.756;41.829;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6014560;12;17/06/2022 14:50;Strada Urbana;PIAZZALE DEGLI ARCHIVI;in prossimità;;del civico n.;36;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;2;124.756;41.829;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
6014597;18;18/06/2022 09:40;Strada Urbana;VIA DELLA PINETA SACCHETTI;in corrispondenza;;del civico n.;89;;Tamponamento Multiplo;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;3;124.225;419.148;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6014597;18;18/06/2022 09:40;Strada Urbana;VIA DELLA PINETA SACCHETTI;in corrispondenza;;del civico n.;89;;Tamponamento Multiplo;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;3;124.225;419.148;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
6014597;18;18/06/2022 09:40;Strada Urbana;VIA DELLA PINETA SACCHETTI;in corrispondenza;;del civico n.;89;;Tamponamento Multiplo;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;3;124.225;419.148;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;
6014597;18;18/06/2022 09:40;Strada Urbana;VIA DELLA PINETA SACCHETTI;in corrispondenza;;del civico n.;89;;Tamponamento Multiplo;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;3;124.225;419.148;-1;3;Ciclomotore;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;
6014646;10;17/06/2022 14:30;Strada Urbana;VIA QUINTO PUBLICIO;in prossimità;;del palo luce n.;86;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;1;125.735;418.562;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
6014652;10;18/06/2022 06:30;Strada Urbana;VIALE S. GIOVANNI BOSCO;in prossimità;;del civico n.;96;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;125.616;418.602;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6014652;10;18/06/2022 06:30;Strada Urbana;VIALE S. GIOVANNI BOSCO;in prossimità;;del civico n.;96;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;125.616;418.602;-1;2;Autovettura privata;Sosta;;;;;;;
6014663;23;17/06/2022 19:30;Strada Urbana;VIA DURAZZO;in prossimità;;del civico n.;10;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;124.582;419.211;-1;1;Autovettura privata;Sosta;;;;;;;
6014663;23;17/06/2022 19:30;Strada Urbana;VIA DURAZZO;in prossimità;;del civico n.;10;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;124.582;419.211;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6014672;10;18/06/2022 09:10;Strada Urbana;VIA ULDERICO MAZZOLANI;all'intersezione con;VIA IGNAZIO SCIMONELLI;VIA IGNAZIO SCIMONELLI;;;Scontro laterale fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;125.929;418.472;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6014672;10;18/06/2022 09:10;Strada Urbana;VIA ULDERICO MAZZOLANI;all'intersezione con;VIA IGNAZIO SCIMONELLI;VIA IGNAZIO SCIMONELLI;;;Scontro laterale fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;125.929;418.472;-1;2;Motociclo con passeggero;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
6014674;12;17/06/2022 16:30;Statale;VIA PONTINA;da specificare;;;;prox. km 16+600 dir. Pomezia;Tamponamento Multiplo;Curva a visuale libera;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;;3;0;0;3;124.388;417.676;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
6014674;12;17/06/2022 16:30;Statale;VIA PONTINA;da specificare;;;;prox. km 16+600 dir. Pomezia;Tamponamento Multiplo;Curva a visuale libera;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;;3;0;0;3;124.388;417.676;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
6014674;12;17/06/2022 16:30;Statale;VIA PONTINA;da specificare;;;;prox. km 16+600 dir. Pomezia;Tamponamento Multiplo;Curva a visuale libera;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;;3;0;0;3;124.388;417.676;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
6014674;12;17/06/2022 16:30;Statale;VIA PONTINA;da specificare;;;;prox. km 16+600 dir. Pomezia;Tamponamento Multiplo;Curva a visuale libera;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;;3;0;0;3;124.388;417.676;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6014674;12;17/06/2022 16:30;Statale;VIA PONTINA;da specificare;;;;prox. km 16+600 dir. Pomezia;Tamponamento Multiplo;Curva a visuale libera;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;;3;0;0;3;124.388;417.676;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;Inesploso
6014674;12;17/06/2022 16:30;Statale;VIA PONTINA;da specificare;;;;prox. km 16+600 dir. Pomezia;Tamponamento Multiplo;Curva a visuale libera;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;;3;0;0;3;124.388;417.676;-1;3;Autoarticolato;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6014687;1;18/06/2022 07:00;Strada Urbana;PIAZZA DELL'INDIPENDENZA;all'intersezione con;VIA SOLFERINO;VIA SOLFERINO;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione non regolata/non segnalata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;;1;0;0;1;125.025;419.044;-1;1;Autovettura pubblica;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
6014687;1;18/06/2022 07:00;Strada Urbana;PIAZZA DELL'INDIPENDENZA;all'intersezione con;VIA SOLFERINO;VIA SOLFERINO;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione non regolata/non segnalata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;;1;0;0;1;125.025;419.044;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
6014712;12;17/06/2022 17:00;Provinciale;VIA ARDEATINA;in prossimità;;della chilometrica;16;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;1;125.255;418.131;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
6014712;12;17/06/2022 17:00;Provinciale;VIA ARDEATINA;in prossimità;;della chilometrica;16;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;1;125.255;418.131;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6014729;12;17/06/2022 22:45;Strada Urbana;VIA CRISTOFORO COLOMBO;da specificare;;;;fronte piazzale nazioni unite;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;4;12.472;418.355;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
6014729;12;17/06/2022 22:45;Strada Urbana;VIA CRISTOFORO COLOMBO;da specificare;;;;fronte piazzale nazioni unite;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;4;12.472;418.355;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
6014729;12;17/06/2022 22:45;Strada Urbana;VIA CRISTOFORO COLOMBO;da specificare;;;;fronte piazzale nazioni unite;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;4;12.472;418.355;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6014746;12;17/06/2022 21:40;Strada Urbana;VIALE EGEO;da specificare;;;;prossimità Piazza Parri;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;2;12.457;418.325;-1;1;Autovettura pubblica;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Esploso
6014746;12;17/06/2022 21:40;Strada Urbana;VIALE EGEO;da specificare;;;;prossimità Piazza Parri;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;2;12.457;418.325;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Esploso
6014746;12;17/06/2022 21:40;Strada Urbana;VIALE EGEO;da specificare;;;;prossimità Piazza Parri;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;2;12.457;418.325;-1;3;Autovettura privata;Sosta;;;;;;;
6014882;8;17/06/2022 11:20;Strada Urbana;VIA DELLE RONDINI;in corrispondenza;;del civico n.;50;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;;1;0;0;1;125.925;418.665;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesploso
6014882;8;17/06/2022 11:20;Strada Urbana;VIA DELLE RONDINI;in corrispondenza;;del civico n.;50;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;;1;0;0;1;125.925;418.665;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6014898;8;17/06/2022 07:35;Strada Urbana;VIA CASILINA;in corrispondenza;;del civico n.;1769;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;2;126.708;418.642;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6014898;8;17/06/2022 07:35;Strada Urbana;VIA CASILINA;in corrispondenza;;del civico n.;1769;;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;0;0;0;2;126.708;418.642;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6014921;8;17/06/2022 13:50;Strada Urbana;VIA ALENDA;all'intersezione con;VIA CASAMONTE;VIA CASAMONTE;;;Scontro laterale fra veicoli in marcia;Intersezione stradale segnalata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;;0;0;0;3;126.101;418.614;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
6014921;8;17/06/2022 13:50;Strada Urbana;VIA ALENDA;all'intersezione con;VIA CASAMONTE;VIA CASAMONTE;;;Scontro laterale fra veicoli in marcia;Intersezione stradale segnalata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;;0;0;0;3;126.101;418.614;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
6014921;8;17/06/2022 13:50;Strada Urbana;VIA ALENDA;all'intersezione con;VIA CASAMONTE;VIA CASAMONTE;;;Scontro laterale fra veicoli in marcia;Intersezione stradale segnalata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;;0;0;0;3;126.101;418.614;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
6014934;8;18/06/2022 03:10;Strada Urbana;VIA DI TOR BELLA MONACA;all'intersezione con;VIALE DUILIO CAMBELLOTTI;VIALE DUILIO CAMBELLOTTI;;;Veicolo in marcia contro ostacolo fisso;Intersezione stradale segnalata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;1;126.281;418.764;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
6015634;10;18/06/2022 14:15;Strada Urbana;VIA ANAGNINA;in corrispondenza;;del civico n.;476;;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;126.263;41.81;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6015634;10;18/06/2022 14:15;Strada Urbana;VIA ANAGNINA;in corrispondenza;;del civico n.;476;;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;126.263;41.81;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
6015634;10;18/06/2022 14:15;Strada Urbana;VIA ANAGNINA;in corrispondenza;;del civico n.;476;;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;126.263;41.81;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
6015635;8;18/06/2022 10:40;Strada Urbana;VIA PRENESTINA;in corrispondenza;;del civico n.;1157;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;0;0;0;4;126.256;41.893;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
6015635;8;18/06/2022 10:40;Strada Urbana;VIA PRENESTINA;in corrispondenza;;del civico n.;1157;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;0;0;0;4;126.256;41.893;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
